antibody_id,combined_net_charge,vh_vl_thermal_balance,vl_charge_separation,vl_surface_polar_fraction,vh_charge_separation,vh_positive_charge_clustering,vl_negative_charge_clustering,vh_avg_local_entropy,cdr_entropy_std,vh_most_frequent_aa_fraction,vh_charge_ratio,vh_helix_formers_propensity,vl_surface_charge_density,vh_turn_formers_propensity,vl_entropy_normalized,vl_avg_local_entropy,vl_sequence_entropy,cdr_total_net_charge,vh_stabilizing_LEWV_count,vh_entropy_variation,vl_flexible_residues_count,cdr_h2_hydrophobicity_mean,vh_sheet_formers_propensity,vl_unfolding_resistance,cdr_global_charge_density,vl_thermal_stability_score,vh_vl_hydrophobic_balance,cdr_h2_net_charge,vh_vhh_fr1_thermal_score,cdr_h3_hydrophobicity_mean,vh_sheet_formers_count,vl_thermal_stability_sum,vh_surface_polar_fraction,vh_net_charge,vl_motif_risk,vl_turn_formers_propensity,vh_thermolabile_DN_count,predicted_thermal_stability,vh_negative_charge_clustering,combined_risk_score,vh_flexibility_ratio,vh_thermal_stability_std,vh_charge_density
GDPa1-078,5.5,0.0052959501557632,39.77777777777778,0.4766355140186916,33.595238095238095,1.1171875,0.8337662337662338,2.7849188934083293,0.3960322898865306,0.1452991452991453,1.5,0.2564102564102564,0.1495327102803738,0.3076923076923077,0.9051548674842264,2.7247299825276685,3.9120142520041257,1.5,1.0,0.2829561778369714,36.0,-0.0124999999999999,0.3076923076923077,0.3317757009345794,0.0277777777777777,-0.0719626168224299,0.0078281012860452,0.0,-0.06,-0.4538461538461539,36.0,-7.7,0.4700854700854701,4.0,0.302843665768194,0.3271028037383177,1.0,0.7298466331176612,1.1142857142857143,2.781404316894436,7.166666666666667,0.468494588535641,0.0341880341880341
GDPa1-079,2.5,0.0387011742151929,36.37777777777778,0.5233644859813084,37.20634920634921,1.2093023255813953,0.8492063492063492,2.781556573121355,0.2853707908519294,0.1452991452991453,1.125,0.2051282051282051,0.1775700934579439,0.3418803418803419,0.9244186028654934,2.729085930099054,3.995270731160899,-3.5,1.0,0.262294006097561,37.0,-0.1375,0.3333333333333333,0.3271028037383178,-0.0648148148148148,-0.102803738317757,0.0094256729770748,0.0,-0.0566666666666666,-0.576923076923077,39.0,-11.000000000000002,0.4444444444444444,2.0,0.1514150943396226,0.3177570093457944,0.0,0.7143042575285566,0.9116883116883118,2.472077525418481,5.75,0.4871794871794872,0.017094017094017
GDPa1-080,0.0,0.0067423230974632,39.1,0.514018691588785,36.67692307692308,1.2461538461538462,0.8337662337662338,2.854730835472028,0.4111436883911308,0.1269841269841269,0.7142857142857143,0.2222222222222222,0.1588785046728972,0.3015873015873015,0.9108722050677228,2.6693977759060528,3.936724173934195,-3.0,1.0,0.2629176658118686,37.0,-0.3124999999999999,0.3333333333333333,0.3271028037383178,-0.0555555555555555,-0.0710280373831775,0.0767690253671562,-1.0,-0.0933333333333333,0.4846153846153845,42.0,-7.6,0.4285714285714285,-3.0,0.1514150943396226,0.2990654205607476,1.0,0.7313369678089304,0.9304615384615385,2.875391738291581,6.0,0.5044979094005932,0.0238095238095238
GDPa1-081,1.5,0.0424970083765456,32.48979591836735,0.5045871559633027,40.275,1.0894736842105264,1.015527950310559,2.7584603443703863,0.1917185635728553,0.1217391304347826,1.1111111111111112,0.2521739130434782,0.128440366972477,0.2869565217391304,0.9051426752880322,2.683919057272699,3.911961558208856,-3.0,0.0,0.2388238195487512,49.0,-0.3999999999999999,0.3043478260869565,0.2752293577981651,-0.0555555555555555,-0.1311926605504587,0.0209014758675707,0.0,-0.0633333333333333,-0.1461538461538462,35.0,-14.299999999999995,0.4608695652173913,2.0,0.1513888888888888,0.4036697247706422,0.0,0.6874988033506183,0.9231651376146788,1.9117268187667305,5.25,0.4554529933061492,0.017391304347826
GDPa1-082,2.0,0.0242322383498854,42.583333333333336,0.509090909090909,36.14545454545455,1.1632453567937435,0.8184523809523809,2.8481317766347387,0.4074153967089453,0.134453781512605,1.0,0.2436974789915966,0.1272727272727272,0.3193277310924369,0.9119787917253134,2.654707854342344,3.9415067618990633,-1.5,1.0,0.3102172383701672,43.0,-0.0875,0.3193277310924369,0.3045454545454545,-0.0277777777777777,-0.0981818181818181,0.0822765469824293,0.0,-0.0833333333333333,-0.9846153846153848,38.0,-10.8,0.4117647058823529,0.5,0.1513761467889908,0.3636363636363636,1.0,0.7220571046600458,0.9736363636363636,2.085997960034604,3.9,0.4949258810265508,0.0042016806722689
GDPa1-083,-0.5,0.0169795020812063,39.37662337662338,0.4953271028037383,35.128571428571426,1.275,0.8337662337662338,2.8414900694068854,0.2931875705235039,0.1176470588235294,0.6666666666666666,0.2605042016806723,0.1682242990654205,0.2352941176470588,0.9313957090602616,2.7658206239766057,4.02542528244508,-4.5,0.0,0.2668781240938343,34.0,-1.7374999999999998,0.3193277310924369,0.3411214953271028,-0.0833333333333333,-0.0850467289719626,0.0380114662687505,-4.0,-0.04,0.1615384615384613,38.0,-9.1,0.4873949579831932,-4.5,0.1514150943396226,0.2990654205607476,1.0,0.7279270399748685,1.0045454545454546,2.965530647847814,5.571428571428571,0.4766713670016279,0.0378151260504201
GDPa1-084,1.0,0.070828679919589,32.11904761904762,0.4324324324324324,40.977777777777774,0.9820289855072464,2.0243161094224926,2.7999221796508413,0.1820177077149319,0.1074380165289256,1.1538461538461535,0.2892561983471074,0.1171171171171171,0.2396694214876033,0.895448208204997,2.713795383557315,3.870062768557725,-6.5,1.0,0.2402417977599814,43.0,-0.25,0.3140495867768595,0.3063063063063063,-0.1203703703703703,-0.127027027027027,0.0174968356786538,0.0,-0.0533333333333333,-1.6923076923076923,38.0,-14.1,0.4793388429752066,2.5,0.1513636363636363,0.3783783783783784,0.0,0.7163515374879011,1.0083333333333333,2.378441961216025,3.888888888888889,0.4556155697902393,0.0206611570247933
GDPa1-085,0.5,0.0265087913828607,37.87878787878788,0.4953271028037383,37.333333333333336,1.1151202749140894,0.8532695374800637,2.8300056177437485,0.3019215332873992,0.1101694915254237,1.3333333333333333,0.2711864406779661,0.1869158878504672,0.2627118644067797,0.9433313522881284,2.8464884647036395,4.0770102742421495,-1.0,0.0,0.2142737831764223,35.0,-1.1375000000000002,0.3135593220338983,0.3364485981308411,-0.0185185185185185,-0.0934579439252336,0.0109298273404086,0.5,-0.0766666666666666,-0.3461538461538461,37.0,-10.0,0.4830508474576271,3.0,0.0,0.308411214953271,0.0,0.7203239347378425,1.0024271844660195,2.194333180704727,4.444444444444445,0.4578977542495043,0.0254237288135593
GDPa1-086,5.0,0.0137046728971962,37.97959183673469,0.4953271028037383,36.81111111111111,1.277139208173691,0.8337662337662338,2.760853041962492,0.3823533258357803,0.136,0.8181818181818182,0.208,0.1962616822429906,0.304,0.9418181494696786,2.831472355025215,4.070470320467829,0.0,1.0,0.3426685180330923,34.0,0.0374999999999999,0.336,0.5116822429906542,0.0,-0.0785046728971962,0.0049345794392523,0.0,-0.1,-1.0000000000000002,42.0,-8.4,0.44,-1.0,0.1514150943396226,0.2990654205607476,1.0,0.7630868691588784,0.9297520661157024,3.1827761173215663,6.714285714285714,0.4750167997029158,0.008
GDPa1-087,0.0,0.0083302671278239,35.69642857142857,0.4766355140186916,42.91666666666666,1.0779320987654322,0.9756838905775076,2.8601720037398315,0.3361012844542685,0.1102362204724409,0.9230769230769232,0.2834645669291338,0.1401869158878504,0.2598425196850393,0.8966276399896194,2.7032458152700225,3.875160187923688,-5.0,0.0,0.2253521039376815,38.0,-0.4375,0.3149606299212598,0.322429906542056,-0.0925925925925925,-0.0728971962616822,0.0185444109205975,0.0,-0.0466666666666666,-1.1153846153846154,40.0,-7.800000000000002,0.4803149606299212,-1.0,0.1514150943396226,0.3271028037383177,0.0,0.7343310766060784,1.0035919540229885,1.9570065331015187,3.9,0.459634836069205,0.0078740157480314
GDPa1-088,8.0,0.030539861895794,38.41666666666666,0.4629629629629629,33.828125,1.014908256880734,0.84375,2.844513450338359,0.2930599537058732,0.1186440677966101,1.7777777777777777,0.2711864406779661,0.1574074074074074,0.2627118644067797,0.9139809612640148,2.769352081696644,3.950159994679104,4.0,1.0,0.2725082330071302,35.0,-1.275,0.3644067796610169,0.3379629629629629,0.074074074074074,-0.0703703703703703,0.0156936597614563,1.0,-0.0666666666666666,-0.8076923076923078,43.0,-7.6,0.423728813559322,7.0,0.3028169634985012,0.3148148148148148,1.0,0.7535040018832392,0.9649532710280372,3.3951835988828227,4.25,0.4789005470705658,0.059322033898305
GDPa1-089,1.5,0.0307798375976712,41.54285714285714,0.4579439252336448,30.05454545454545,1.3898734177215188,0.8337662337662338,2.8348872709851936,0.2433821535891069,0.1147540983606557,0.8333333333333334,0.2950819672131147,0.1588785046728972,0.2704918032786885,0.9109932878611692,2.785534038689854,3.9372474850609978,1.0,1.0,0.253963957053821,35.0,-0.95,0.3360655737704918,0.3364485981308411,0.0185185185185185,-0.0570093457943925,0.0615903171441704,-1.0,-0.0866666666666666,0.2846153846153846,41.0,-6.1000000000000005,0.4262295081967213,-1.5,0.302843665768194,0.2990654205607476,1.0,0.7547156044124406,0.9902597402597404,2.5828838802402787,5.285714285714286,0.4761187478771299,0.0122950819672131
GDPa1-090,-1.0,0.0558333333333333,37.901234567901234,0.4629629629629629,41.077777777777776,1.285140562248996,0.8495575221238938,2.7755323628059774,0.3813243286898951,0.1333333333333333,0.8181818181818182,0.25,0.1666666666666666,0.2666666666666666,0.8867508538491367,2.760876971064761,3.832473428415941,-3.0,0.0,0.2496704167528412,35.0,2.325,0.3416666666666667,0.3379629629629629,-0.0555555555555555,-0.0916666666666666,0.062037037037037,-1.0,-0.08,0.6615384615384615,41.0,-9.900000000000002,0.45,-1.0,0.1514018691588785,0.3148148148148148,0.0,0.7403958333333334,1.0093457943925233,1.588589764359153,5.571428571428571,0.4670467202420855,0.0083333333333333
GDPa1-091,2.0,0.0322467897576172,35.69642857142857,0.4766355140186916,36.25874125874126,1.1585557299843012,0.9756838905775076,2.870506346189168,0.3620107934730355,0.1544715447154471,1.0833333333333333,0.2357723577235772,0.1401869158878504,0.2926829268292683,0.8966276399896194,2.7032458152700225,3.875160187923688,-1.0,1.0,0.261554450535912,38.0,-0.2249999999999999,0.3577235772357723,0.322429906542056,-0.0185185185185185,-0.0728971962616822,0.0074462426867259,1.5,-0.0866666666666666,-0.4076923076923077,44.0,-7.800000000000002,0.4552845528455284,1.0,0.1514150943396226,0.3271028037383177,1.0,0.7390694096193299,0.9318181818181818,2.2208569328614947,5.571428571428571,0.4714339651270838,0.008130081300813
GDPa1-092,4.5,0.051825964030472,40.15909090909091,0.4859813084112149,35.44444444444444,1.1268939393939394,0.8434684684684685,2.79310511753203,0.2582835418465186,0.1176470588235294,1.1,0.2773109243697479,0.1775700934579439,0.2521008403361344,0.9207968015616648,2.712719501509965,3.979617566351783,-0.5,0.0,0.250435782515795,37.0,-0.7999999999999998,0.3277310924369748,0.3271028037383178,-0.0092592592592592,-0.105607476635514,0.0398963323647216,0.0,-0.0966666666666666,-0.1923076923076922,39.0,-11.300000000000002,0.453781512605042,2.0,0.3028301886792453,0.3177570093457944,0.0,0.7197371004476557,1.0684624017957352,2.320020557868954,5.571428571428571,0.4621451472613425,0.0168067226890756
GDPa1-093,-0.5,0.0394989262705797,32.72222222222222,0.4727272727272727,39.785714285714285,1.1697368421052632,0.9777777777777776,2.669539612659125,0.4265225056836316,0.1496062992125984,1.0,0.1653543307086614,0.1545454545454545,0.3622047244094488,0.910466294501204,2.749418589834049,3.934969857652745,0.0,0.0,0.2576088972105672,41.0,-0.7000000000000001,0.3543307086614173,0.3136363636363636,0.0,-0.1127272727272727,0.0161775232641374,0.0,-0.1233333333333333,0.2000000000000001,45.0,-12.399999999999997,0.4330708661417323,1.0,0.1513761467889908,0.3363636363636363,0.0,0.7140415175375805,0.946583850931677,2.335164475742931,4.083333333333333,0.4885216037256844,0.0078740157480314
GDPa1-094,3.5,0.0202731092436974,36.94444444444444,0.4553571428571428,34.20779220779221,1.0927456382001837,0.8509021842355176,2.681260888110639,0.4279889943892447,0.1680672268907563,1.375,0.2184873949579832,0.1696428571428571,0.3445378151260504,0.9380321650673252,2.7593894725228827,4.054107568112492,-1.0,0.0,0.2729424289396621,37.0,-0.775,0.3025210084033613,0.3348214285714286,-0.0185185185185185,-0.1017857142857142,0.0089285714285714,-0.5,-0.1333333333333333,-0.7615384615384617,36.0,-11.4,0.4873949579831932,3.5,0.1513513513513513,0.3392857142857143,0.0,0.7235228466386555,0.9532710280373832,2.237176919986569,3.8333333333333335,0.4657994639299357,0.0294117647058823
GDPa1-095,6.5,0.0092592592592592,41.017857142857146,0.4537037037037037,38.98214285714285,1.1142857142857143,0.833976833976834,2.8502478333371246,0.3672300610081808,0.119047619047619,1.5555555555555556,0.2619047619047619,0.1388888888888889,0.3015873015873015,0.909634959623842,2.75099460756406,3.931376888090015,5.5,1.0,0.2559510269744935,36.0,-0.5375000000000001,0.3174603174603174,0.3333333333333333,0.1018518518518518,-0.0518518518518518,0.0158730158730158,1.0,-0.0866666666666666,-1.6076923076923078,40.0,-5.6,0.4444444444444444,5.5,0.3028169634985012,0.3055555555555556,1.0,0.7399537037037037,0.934322033898305,3.136594384708532,6.285714285714286,0.470894491977721,0.0436507936507936
GDPa1-096,1.5,0.0172619047619047,39.11111111111112,0.4553571428571428,32.93846153846154,1.148936170212766,0.8509021842355176,2.862584142569806,0.380361483000755,0.1111111111111111,1.181818181818182,0.2393162393162393,0.1607142857142857,0.2905982905982906,0.9411295508480306,2.793645989527877,4.067494246738828,4.0,1.0,0.243898757932278,36.0,-1.15,0.3504273504273504,0.3392857142857143,0.074074074074074,-0.0839285714285714,0.0308302808302808,2.0,-0.1066666666666666,-1.4538461538461538,41.0,-9.4,0.4700854700854701,2.0,0.6054054054054053,0.3392857142857143,0.0,0.7318818681318682,0.931858407079646,2.6296789773581075,4.875,0.4710417623527047,0.017094017094017
GDPa1-097,1.5,0.0132882882882882,41.02222222222223,0.5045045045045045,34.93333333333333,1.2428571428571429,0.8505747126436782,2.839080781742592,0.391118634684667,0.1034482758620689,1.0,0.2413793103448276,0.1711711711711711,0.3017241379310345,0.9267967577698046,2.7931030825667085,4.005548945655836,-2.5,0.0,0.2631991798884456,38.0,-0.5875,0.3189655172413793,0.3288288288288288,-0.0462962962962962,-0.0882882882882883,0.0128145386766076,0.0,-0.08,-0.3230769230769231,37.0,-9.800000000000002,0.4741379310344827,0.5,0.3027272727272727,0.2972972972972973,1.0,0.7235039996893445,1.0630011454753725,1.856604857342301,4.0,0.4647719129148003,0.0043103448275862
GDPa1-098,5.0,0.0135202492211837,39.20779220779221,0.514018691588785,31.383838383838384,1.1131725417439702,0.8337662337662338,2.7491306709585546,0.2494600822364739,0.15,1.1,0.2166666666666666,0.1682242990654205,0.3166666666666666,0.9194901833265424,2.7747541826522824,3.973970456292115,0.0,0.0,0.228437977347948,37.0,-0.7625000000000001,0.3166666666666666,0.3271028037383178,0.0,-0.0598130841121495,0.0009345794392523,-1.5,-0.0866666666666666,-1.4769230769230766,38.0,-6.4,0.4833333333333333,1.5,0.3028301886792453,0.2710280373831775,0.0,0.7356304517133956,0.960960960960961,2.8193175825500614,3.230769230769231,0.4749970760143921,0.0125
GDPa1-099,4.0,0.0209701089055379,37.96666666666667,0.5046728971962616,40.26373626373626,1.139717425431711,0.8522123893805309,2.811097230137123,0.3544637246202796,0.1157024793388429,1.625,0.2396694214876033,0.1775700934579439,0.3057851239669421,0.9152711402965228,2.790346066735625,3.9557360556871353,2.0,0.0,0.2251249640477552,34.0,0.625,0.3305785123966942,0.3411214953271028,0.037037037037037,-0.0598130841121495,0.0469606858731752,0.0,-0.0866666666666666,-0.0307692307692307,40.0,-6.4,0.4297520661157025,5.0,0.302843665768194,0.2616822429906542,1.0,0.7541503823279525,0.9097744360902256,2.88602796032278,4.1,0.4902979193545284,0.0413223140495867
GDPa1-100,4.5,0.0297573234901437,41.04166666666666,0.5046728971962616,37.17142857142857,1.0045454545454546,0.8434684684684685,2.8134402939775462,0.3576820405616013,0.134453781512605,1.2727272727272727,0.2352941176470588,0.1588785046728972,0.2773109243697479,0.9398815024742768,2.8174168065447898,4.062100271408523,0.5,0.0,0.2934218870844816,37.0,-0.0374999999999999,0.3445378151260504,0.3271028037383178,0.0092592592592592,-0.0700934579439252,0.0277232388282416,-1.0,-0.0533333333333333,-1.2230769230769232,41.0,-7.5,0.4705882352941176,3.5,0.1514150943396226,0.2803738317757009,1.0,0.7320344773423388,0.931304347826087,2.8954117047632373,10.25,0.4705297082452501,0.0294117647058823
GDPa1-101,4.0,0.0243230625583567,40.267857142857146,0.4722222222222222,36.91111111111111,1.1252955082742315,0.833976833976834,2.652142708417519,0.2924641346679003,0.1680672268907563,1.5,0.1764705882352941,0.1388888888888889,0.3361344537815126,0.9349032133923572,2.780811655401639,4.040584463960903,0.0,0.0,0.2381804122553895,36.0,-0.225,0.3529411764705882,0.3333333333333333,0.0,-0.0722222222222222,0.0366479925303455,0.0,-0.1333333333333333,-1.7076923076923076,42.0,-7.800000000000002,0.4705882352941176,3.0,0.1514018691588785,0.3055555555555556,0.0,0.738603719265484,0.9066666666666668,2.5117140423033466,4.7,0.4636081980075396,0.0252100840336134
GDPa1-102,4.5,0.0048941798941798,38.41666666666666,0.4537037037037037,33.75213675213675,1.2115384615384617,0.84375,2.7783640456588525,0.2130158858819785,0.119047619047619,1.3,0.2619047619047619,0.1574074074074074,0.2936507936507936,0.920076275222284,2.7719683346923825,3.9765035033225065,1.5,1.0,0.3345029173596348,33.0,-1.5375,0.3333333333333333,0.3472222222222222,0.0277777777777777,-0.062037037037037,0.0185185185185184,0.0,-0.0366666666666666,-0.7538461538461539,42.0,-6.7,0.4285714285714285,3.5,0.3028169634985012,0.3055555555555556,1.0,0.7458597883597884,0.9655172413793104,2.9902756295017605,6.833333333333333,0.4749985081728572,0.0277777777777777
GDPa1-103,3.5,0.059043659043659,31.982142857142858,0.4504504504504504,39.60227272727273,1.0636363636363635,1.420042643923241,2.820839252222654,0.2798029531670492,0.1538461538461538,1.2222222222222223,0.2393162393162393,0.1351351351351351,0.3076923076923077,0.8965892071706127,2.7386221605499155,3.874994084043457,-2.0,0.0,0.2181304042080132,44.0,-0.9625,0.3504273504273504,0.3018018018018018,-0.037037037037037,-0.118018018018018,0.0023100023100023,-1.0,-0.1299999999999999,-0.8769230769230769,41.0,-13.1,0.4444444444444444,3.0,0.1513636363636363,0.3783783783783784,0.0,0.7243277893277893,0.9222972972972971,2.242588653682531,3.083333333333333,0.4692517859942327,0.0256410256410256
GDPa1-104,5.0,0.0025089605734766,39.71875,0.4537037037037037,33.78787878787879,1.083916083916084,0.84375,2.7855399592307326,0.5281214224377668,0.1532258064516129,1.5714285714285714,0.2338709677419354,0.1481481481481481,0.3225806451612903,0.8942462037602211,2.7891597993475887,3.8648677917776686,4.0,0.0,0.2383379167422521,34.0,-1.525,0.3306451612903225,0.3425925925925925,0.074074074074074,-0.0555555555555555,0.0337514934289127,3.0,-0.11,0.3,41.0,-6.000000000000001,0.4758064516129032,5.0,0.4542188326573796,0.3055555555555556,0.0,0.7510132915173238,1.148148148148148,2.836020334807351,3.230769230769231,0.4647400893794066,0.0403225806451612
GDPa1-105,0.5,0.0055474238875878,41.15555555555556,0.5,34.0,1.141156462585034,0.8509021842355176,2.765879895264392,0.3536421883189497,0.1065573770491803,0.9230769230769232,0.2704918032786885,0.1696428571428571,0.2540983606557377,0.9294107714783012,2.749642773476955,4.016846524943008,-0.5,0.0,0.2547934762069571,37.0,-1.25,0.3032786885245901,0.3348214285714286,-0.0092592592592592,-0.0723214285714285,0.0070257611241217,-1.0,-0.0966666666666666,-0.8307692307692308,37.0,-8.1,0.4836065573770491,-0.5,0.3027027027027026,0.2857142857142857,1.0,0.7217553425058548,1.0964052287581698,1.830974756389731,4.333333333333333,0.456916302390806,0.0040983606557377
GDPa1-106,3.0,0.0421957671957671,37.65277777777778,0.4629629629629629,34.77142857142857,1.125,0.84375,2.763365007178823,0.3302540175222807,0.119047619047619,1.2727272727272727,0.2698412698412698,0.1574074074074074,0.2777777777777778,0.8881704799489557,2.715353988861895,3.838608950340985,2.0,1.0,0.3190361000519038,38.0,-1.225,0.3412698412698413,0.324074074074074,0.037037037037037,-0.0898148148148148,0.0211640211640211,0.0,-0.0433333333333333,-0.9923076923076924,43.0,-9.7,0.4365079365079365,2.0,0.3028169634985012,0.3333333333333333,1.0,0.728313492063492,0.9692307692307692,2.837072504845475,6.666666666666667,0.4730371785976245,0.0158730158730158
GDPa1-107,7.0,0.0343867924528301,40.7,0.5283018867924528,38.583333333333336,1.134020618556701,0.8179012345679012,2.84070611284301,0.4579092054003575,0.125,1.3333333333333333,0.275,0.1509433962264151,0.275,0.9346301051234824,2.7850623639560648,4.039404109660708,0.0,0.0,0.2594599242468808,40.0,-1.1375,0.3083333333333333,0.3113207547169811,0.0,-0.1018867924528301,0.0264150943396226,0.0,-0.06,0.0846153846153845,37.0,-10.8,0.4666666666666667,3.5,0.1514285714285714,0.330188679245283,0.0,0.7121458333333334,1.0,2.857164635845291,5.0,0.4577412842789399,0.0291666666666666
GDPa1-108,3.5,0.0047407295749171,38.125,0.4672897196261682,39.407407407407405,1.1718213058419245,0.8434684684684685,2.808540937472789,0.3098774601376032,0.1370967741935483,1.2,0.2419354838709677,0.1588785046728972,0.3225806451612903,0.9142140539498246,2.782080897888575,3.951167404506618,-0.5,1.0,0.3181333147025117,35.0,0.8375000000000001,0.3225806451612903,0.3364485981308411,-0.0092592592592592,-0.0654205607476635,0.0032408803135363,-1.0,-0.0766666666666666,-1.2846153846153845,40.0,-7.000000000000001,0.4193548387096774,2.5,0.302843665768194,0.308411214953271,0.0,0.7366100768766959,0.9262371615312792,2.6953145223687667,5.5,0.4844317986402409,0.0201612903225806
GDPa1-109,-2.5,0.0196113468840741,40.0,0.5315315315315315,34.121212121212125,1.1318027210884354,0.8538461538461538,2.80018154934321,0.3216029174579922,0.1239669421487603,1.0,0.2148760330578512,0.2072072072072072,0.3057851239669421,0.9304901765370464,2.7893643202842338,4.021511635992162,-5.5,1.0,0.2509634064442818,37.0,-0.8624999999999999,0.3305785123966942,0.3333333333333333,-0.1018518518518518,-0.0972972972972973,0.0005211823393641,-2.0,-0.0866666666666666,-0.1538461538461538,40.0,-10.800000000000004,0.4628099173553719,1.0,0.4541034195162635,0.2882882882882883,0.0,0.7170837986747078,0.9322033898305084,2.575657994589584,5.375,0.490822821259082,0.0082644628099173
GDPa1-110,-1.0,0.007632398753894,38.22222222222222,0.514018691588785,35.25824175824176,1.0129870129870129,0.8492063492063492,2.848378235856196,0.2863871934297535,0.1416666666666666,1.0,0.2583333333333333,0.1682242990654205,0.2916666666666667,0.9242186999769364,2.7878050208216734,3.994406765250595,2.5,1.0,0.2608917899380946,40.0,-0.6625,0.3166666666666666,0.3130841121495327,0.0462962962962962,-0.0757009345794392,0.0240654205607476,2.0,-0.1033333333333333,-1.5923076923076922,38.0,-8.100000000000001,0.5083333333333333,0.0,0.1514150943396226,0.3551401869158878,0.0,0.7150330996884735,0.9308338720103426,1.698260339362781,6.0,0.4603139025587744,0.0
GDPa1-111,6.5,0.025383707201889,40.92857142857143,0.5,39.78846153846154,1.139717425431711,0.8347826086956521,2.7510762952600314,0.2759555841709823,0.1157024793388429,1.4444444444444444,0.2809917355371901,0.1517857142857142,0.2727272727272727,0.9178418258744204,2.7848301492740366,3.966846373909372,0.5,0.0,0.2618130824334893,42.0,-0.9375,0.3223140495867768,0.3125,0.0092592592592592,-0.0857142857142857,0.0035419126328217,0.0,-0.0566666666666666,-0.576923076923077,39.0,-9.6,0.4462809917355372,4.5,0.1513513513513513,0.3303571428571428,0.0,0.7220412116292798,1.0083333333333333,2.715880801807578,4.555555555555555,0.4645230983489037,0.0371900826446281
GDPa1-112,4.5,0.0339791472144413,38.41666666666666,0.4629629629629629,35.98571428571429,1.1275510204081634,0.84375,2.862712776650474,0.3673740028794234,0.1092436974789916,1.2727272727272727,0.2857142857142857,0.1574074074074074,0.2605042016806723,0.9170763806435802,2.7615386094809766,3.963538174661106,1.5,1.0,0.2640528963349489,34.0,-0.7000000000000002,0.3361344537815126,0.3425925925925925,0.0277777777777777,-0.0675925925925925,0.0297230003112355,0.0,-0.08,-0.6076923076923079,40.0,-7.300000000000001,0.453781512605042,3.5,0.3028169634985012,0.3148148148148148,1.0,0.7539995720510426,0.9736363636363636,2.6901951481394994,6.0,0.4749661307561206,0.0294117647058823
GDPa1-113,4.5,0.0307124921531701,37.65277777777778,0.4537037037037037,32.5,1.1630824372759858,0.84375,2.884880422815423,0.1611841987332288,0.1101694915254237,1.3333333333333333,0.2372881355932203,0.1574074074074074,0.288135593220339,0.9002006672474465,2.7899223119760364,3.890602554813089,0.5,1.0,0.2855520812764406,36.0,-1.55,0.3389830508474576,0.3333333333333333,0.0092592592592592,-0.0824074074074074,0.017263025737602,0.0,-0.06,-0.5692307692307692,40.0,-8.9,0.4491525423728814,3.5,0.3028169634985012,0.3148148148148148,1.0,0.7353480069052103,0.9649532710280372,2.598603971420604,5.0,0.4779428110685539,0.0296610169491525
GDPa1-114,1.5,0.0344548286604361,38.575,0.4672897196261682,34.91818181818182,1.1483253588516746,0.8434684684684685,2.7742778808668747,0.3027573203898292,0.125,1.0,0.2666666666666666,0.1682242990654205,0.275,0.9268895577268412,2.7658163728404137,4.005950020397357,-4.5,0.0,0.2004913891568431,33.0,-0.8624999999999999,0.3,0.3457943925233645,-0.0833333333333333,-0.0588785046728971,0.0334112149532709,-2.0,-0.0466666666666666,-1.1,36.0,-6.3,0.4666666666666667,0.5,0.1514150943396226,0.2710280373831775,0.0,0.7237727803738319,1.0093457943925233,1.7095381515000976,5.0,0.4618321003231466,0.0041666666666666
GDPa1-115,2.0,0.0261904761904761,36.358024691358025,0.4642857142857143,32.0,1.1783960720130933,0.8509021842355176,2.8431879934755893,0.2149304861657303,0.1166666666666666,1.181818181818182,0.275,0.1607142857142857,0.2916666666666667,0.9250698583997452,2.7220203220416472,3.998085410751333,-1.5,1.0,0.2830849236822709,38.0,-1.675,0.3166666666666666,0.3303571428571428,-0.0277777777777777,-0.0928571428571428,0.0214285714285714,-1.0,-0.06,-0.4538461538461539,38.0,-10.4,0.4416666666666666,2.0,0.3027149877149876,0.3392857142857143,1.0,0.7281473214285715,0.9729729729729728,2.04353822818275,4.75,0.477202496035197,0.0166666666666666
GDPa1-116,3.5,0.0422916830283515,38.78181818181818,0.5233644859813084,40.36363636363637,1.116161616161616,0.8522123893805309,2.78609647576426,0.4370287126125859,0.1428571428571428,1.1666666666666667,0.2436974789915966,0.1962616822429906,0.2857142857142857,0.9010871743135774,2.753845789799555,3.894433974608517,-0.5,1.0,0.3209905021354688,38.0,0.5625,0.3445378151260504,0.322429906542056,-0.0092592592592592,-0.0943925233644859,0.0482996937092594,0.0,-0.0966666666666666,-1.5461538461538462,41.0,-10.1,0.453781512605042,3.0,0.3028301886792453,0.2990654205607476,1.0,0.7205674232309747,0.932601880877743,2.410004181295019,5.285714285714286,0.4711596171035987,0.0252100840336134
GDPa1-117,6.5,0.0091911764705882,37.62244897959184,0.4910714285714285,36.31666666666667,1.1245704467353952,0.8347826086956521,2.795850162994442,0.2226377490750886,0.1092436974789916,1.0909090909090908,0.2605042016806723,0.1875,0.2521008403361344,0.9312862534909369,2.800974994403251,4.024952223344874,2.5,0.0,0.2579745093709648,37.0,-0.225,0.3277310924369748,0.3348214285714286,0.0462962962962962,-0.0705357142857142,0.009453781512605,0.0,-0.08,-0.5692307692307692,39.0,-7.899999999999999,0.4705882352941176,1.0,0.1513513513513513,0.3125,0.0,0.7292975315126051,1.0818181818181818,2.7166416767375114,5.571428571428571,0.4589189422756575,0.0084033613445378
