antibody_id,vh_hydrophobic_surface_area,vh_hydrophobic_ratio,vh_hydrophobic_density,vh_max_hydrophobic_patch,vh_hydrophobic_clustering,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vl_hydrophobic_density,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_surface_curvature_mean,vh_surface_curvature_std,vh_surface_curvature_max,vh_surface_curvature_min,vh_high_curvature_regions,vl_surface_curvature_mean,vl_surface_curvature_std,vl_surface_curvature_max,vl_surface_curvature_min,vl_high_curvature_regions,vh_net_charge,vh_absolute_charge,vh_positive_charge_count,vh_negative_charge_count,vh_charge_ratio,vh_charge_density,vh_positive_charge_clustering,vh_negative_charge_clustering,vh_charge_separation,vl_net_charge,vl_absolute_charge,vl_positive_charge_count,vl_negative_charge_count,vl_charge_ratio,vl_charge_density,vl_positive_charge_clustering,vl_negative_charge_clustering,vl_charge_separation,full_hydrophobic_patches_count,full_hydrophobic_patches_density,full_beta_strand_prone_count,full_beta_strand_prone_density,full_aromatic_stacking_count,full_aromatic_stacking_density,full_charge_clusters_count,full_charge_clusters_density,vh_aggregation_risk_score,vh_hydrophobic_risk,vh_surface_risk,vh_electrostatic_risk,vh_motif_risk,vh_patch_risk,vl_aggregation_risk_score,vl_hydrophobic_risk,vl_surface_risk,vl_electrostatic_risk,vl_motif_risk,vl_patch_risk,combined_hydrophobic_area,combined_net_charge,combined_risk_score,vh_vl_charge_balance,vh_vl_hydrophobic_balance,extraction_success
GDPa1-124,123.1,0.3140495867768595,1.0173553719008264,3,0.24025974025974026,103.2,0.28703703703703703,0.9555555555555556,4,0.22388059701492538,0.750413223140496,0.6583379984139811,2.5,0.0,21,0.6375000000000001,0.6631897178423772,2.3,0.0,17,2.0,2.0,12,10,1.0909090909090908,0.01652892561983471,0.9992492492492492,0.9307692307692308,39.05,-0.5,0.5,9,9,0.9,0.004629629629629629,1.032258064516129,1.0,37.01234567901235,0,0.0,0,0.0,4,0.017543859649122806,0,0.0,1.2621812278630462,0.07207792207792207,0.187603305785124,0.4,0.3025,0.30000000000000004,1.0293429174222346,0.06716417910447761,0.15937500000000002,0.1,0.302803738317757,0.4,226.3,1.5,2.2915241452852806,2.5,0.027012549739822478,True
GDPa1-125,114.0,0.3008130081300813,0.926829268292683,2,0.23225806451612904,106.3,0.29906542056074764,0.9934579439252336,3,0.2296296296296296,0.6186991869918699,0.5938847707204217,2.5,0.0,13,0.6789719626168224,0.6567776542060276,2.4,0.0,16,-2.0,2.0,11,12,0.8461538461538461,0.016260162601626018,1.1410018552875694,1.0066964285714286,35.484848484848484,0.5,0.5,8,7,1.0,0.004672897196261682,0.9752604166666667,0.8337662337662338,40.125,0,0.0,0,0.0,4,0.017467248908296942,0,0.0,1.1268112324962487,0.0696774193548387,0.15467479674796747,0.4,0.3024590163934426,0.2,0.9414620682223398,0.06888888888888887,0.1697429906542056,0.1,0.3028301886792453,0.30000000000000004,220.3,-1.5,2.0682733007185883,2.5,0.0017475875693336862,True
GDPa1-126,102.8,0.28448275862068967,0.8862068965517241,2,0.2222222222222222,107.6,0.2972972972972973,0.9693693693693693,3,0.22857142857142856,0.6271551724137933,0.6470554072561738,2.5,0.0,16,0.6486486486486486,0.661674760864309,2.5,0.0,16,2.5,2.5,12,9,1.2,0.021551724137931036,1.074074074074074,1.0108932461873639,37.388888888888886,0.0,0.0,9,9,0.9,0.0,0.976897689768977,0.8505747126436782,41.370370370370374,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,1.074759807596202,0.06666666666666667,0.15678879310344832,0.5,0.15130434782608695,0.2,0.8334608634608635,0.06857142857142856,0.16216216216216214,0.0,0.3027272727272727,0.30000000000000004,210.39999999999998,2.5,1.9082206710570655,2.5,0.012814538676607645,True
GDPa1-127,128.4,0.3333333333333333,1.0439024390243903,2,0.25157232704402516,109.8,0.3177570093457944,1.0261682242990653,3,0.24087591240875914,0.6398373983739837,0.6409773834395691,2.5,0.0,17,0.6514018691588787,0.6361926008820498,2.4,0.0,14,-1.0,1.0,9,10,0.8181818181818182,0.008130081300813009,1.1631205673758864,1.0063636363636366,45.21111111111111,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,38.125,1,0.0043859649122807015,1,0.0043859649122807015,4,0.017467248908296942,0,0.0,1.2403592417183549,0.07547169811320754,0.15995934959349592,0.2,0.6049281940116514,0.2,1.0379569067805414,0.07226277372262774,0.16285046728971966,0.2,0.30284366576819405,0.30000000000000004,238.2,0.0,2.278316148498896,2.0,0.015576323987538943,True
GDPa1-128,104.9,0.275,0.8741666666666668,2,0.21621621621621623,85.3,0.2692307692307692,0.8201923076923077,3,0.2109375,0.6004166666666667,0.6431852970869972,2.5,0.0,15,0.6326923076923078,0.6762726333042118,2.4,0.0,17,-0.5,0.5,10,10,0.9090909090909091,0.004166666666666667,1.1489361702127658,1.0093457943925233,34.52,3.0,3.0,11,7,1.375,0.028846153846153848,0.984848484848485,0.8331108144192257,37.142857142857146,1,0.0045045045045045045,1,0.0045045045045045045,3,0.013452914798206279,0,0.0,0.9687612263755707,0.06486486486486487,0.15010416666666668,0.1,0.45379219484403926,0.2,1.4243812258379827,0.06328125,0.15817307692307694,0.6000000000000001,0.30292689891490576,0.30000000000000004,190.2,2.5,2.3931424522135534,3.5,0.005769230769230804,True
GDPa1-129,128.7,0.3474576271186441,1.0906779661016948,3,0.2597402597402597,123.6,0.30357142857142855,1.1035714285714284,3,0.23239436619718312,0.6521186440677966,0.6202239230609736,2.5,0.0,15,0.690625,0.6759758570947634,2.4,0.0,18,5.5,5.5,13,7,1.625,0.046610169491525424,1.1229183187946077,0.954177897574124,34.582417582417584,3.5,3.5,14,9,1.4,0.03125,1.0297029702970297,0.8509021842355176,34.666666666666664,1,0.0043859649122807015,0,0.0,4,0.017467248908296942,0,0.0,1.9435158415031297,0.0779220779220779,0.16302966101694916,1.1,0.30256410256410254,0.30000000000000004,1.6964408989254942,0.06971830985915493,0.17265625,0.7000000000000001,0.454066339066339,0.30000000000000004,252.29999999999998,9.0,3.639956740428624,2.0,0.04388619854721554,True
GDPa1-130,128.0,0.325,1.0666666666666667,4,0.24675324675324678,117.5,0.30357142857142855,1.0491071428571428,3,0.23239436619718312,0.6841666666666666,0.6596395269808772,2.5,0.0,18,0.6991071428571428,0.7096900147894408,2.6,0.0,19,2.0,2.0,13,10,1.1818181818181819,0.016666666666666666,1.1783960720130933,0.9729729729729729,32.0,0.0,0.0,9,9,0.9,0.0,1.037037037037037,0.8509021842355176,36.358024691358025,0,0.0,1,0.004347826086956522,2,0.008658008658008658,0,0.0,1.1963281448943215,0.07402597402597404,0.17104166666666665,0.4,0.15126050420168066,0.4,0.8472100832884284,0.06971830985915493,0.1747767857142857,0.0,0.30271498771498767,0.30000000000000004,245.5,2.0,2.04353822818275,2.0,0.021428571428571463,True
GDPa1-131,123.8,0.3305084745762712,1.0491525423728814,3,0.25,109.4,0.29906542056074764,1.0224299065420561,3,0.2296296296296296,0.6567796610169493,0.622253805860888,2.5,0.0,16,0.6065420560747663,0.629384958353296,2.4,0.0,14,-1.0,1.0,9,10,0.8181818181818182,0.00847457627118644,1.2486772486772486,0.9315789473684212,35.31111111111111,3.0,3.0,10,7,1.25,0.028037383177570093,0.9826530612244897,0.8337662337662338,40.357142857142854,0,0.0,0,0.0,4,0.017857142857142856,0,0.0,1.04175901781834,0.075,0.16419491525423732,0.2,0.30256410256410254,0.30000000000000004,1.423354591586826,0.06888888888888887,0.15163551401869158,0.6000000000000001,0.3028301886792453,0.30000000000000004,233.2,2.0,2.465113609405166,4.0,0.03144305401552355,True
GDPa1-132,105.5,0.275,0.8791666666666667,2,0.21621621621621623,106.2,0.2743362831858407,0.9398230088495575,3,0.2142857142857143,0.5829166666666666,0.625815995099376,2.5,0.0,14,0.6176991150442478,0.6204808424439265,2.4,0.0,15,5.5,5.5,13,7,1.625,0.04583333333333333,1.1076923076923078,1.0603829160530194,37.86813186813187,-1.0,1.0,9,10,0.8181818181818182,0.008849557522123894,0.9751887810140237,0.8546218487394959,41.34444444444444,0,0.0,0,0.0,3,0.01293103448275862,0,0.0,1.813115039934893,0.06486486486486487,0.14572916666666666,1.1,0.3025210084033613,0.2,0.870049778761062,0.0642857142857143,0.15442477876106195,0.2,0.1513392857142857,0.30000000000000004,211.7,4.5,2.683164818695955,6.5,0.0006637168141593319,True
GDPa1-133,108.2,0.275,0.9016666666666667,2,0.21621621621621623,108.1,0.308411214953271,1.0102803738317756,3,0.23529411764705882,0.6420833333333335,0.6453034116255356,2.5,0.0,16,0.5845794392523365,0.5944608495379072,2.3,0.0,13,0.5,0.5,12,11,1.0,0.004166666666666667,1.1458333333333335,1.01010101010101,34.06818181818182,3.5,3.5,13,8,1.4444444444444444,0.03271028037383177,0.8898128898128898,0.8434684684684685,38.94230769230769,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,0.8279067066015595,0.06486486486486487,0.16052083333333336,0.1,0.3025210084033613,0.2,1.3681481894468246,0.07058823529411765,0.14614485981308412,0.7000000000000001,0.15141509433962266,0.30000000000000004,216.3,4.0,2.196054896048384,3.0,0.033411214953270985,True
GDPa1-134,101.8,0.2727272727272727,0.8413223140495868,2,0.21476510067114093,100.5,0.2830188679245283,0.9481132075471698,3,0.2196969696969697,0.5851239669421487,0.6069720481841197,2.5,0.0,13,0.5740566037735849,0.6261680079295838,2.4,0.0,13,1.0,1.0,14,12,1.0769230769230769,0.008264462809917356,1.0500667556742322,1.0083333333333333,40.63095238095238,0.5,0.5,8,7,1.0,0.0047169811320754715,0.9763157894736842,0.8335517693315858,38.82142857142857,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,0.9132105219368793,0.06442953020134227,0.14628099173553719,0.2,0.3025,0.2,0.7608518132810587,0.0659090909090909,0.14351415094339623,0.1,0.1514285714285714,0.30000000000000004,202.3,1.5,1.674062335217938,0.5,0.010291595197255587,True
GDPa1-135,135.9,0.3416666666666667,1.1325,4,0.25641025641025644,112.6,0.3063063063063063,1.0144144144144143,3,0.23404255319148934,0.6479166666666667,0.6409431797922669,2.5,0.0,16,0.7346846846846848,0.7145777053425669,2.5,0.0,23,-3.5,3.5,10,13,0.7142857142857143,0.029166666666666667,1.2857142857142856,1.2040133779264213,32.676923076923075,0.5,0.5,8,7,1.0,0.0045045045045045045,1.0012886597938144,1.4415584415584417,30.446428571428573,0,0.0,0,0.0,2,0.008695652173913044,0,0.0,1.490162747791424,0.07692307692307693,0.16197916666666667,0.7000000000000001,0.15126050420168066,0.4,0.8052475734922544,0.0702127659574468,0.1836711711711712,0.1,0.15136363636363634,0.30000000000000004,248.5,-3.0,2.2954103212836783,4.0,0.03536036036036039,True
GDPa1-136,127.1,0.31092436974789917,1.0680672268907563,3,0.23841059602649006,117.4,0.30973451327433627,1.038938053097345,3,0.2361111111111111,0.6289915966386554,0.672087422982356,2.5,0.0,17,0.6491150442477875,0.6349685484819554,2.6,0.0,17,2.5,2.5,11,8,1.2222222222222223,0.02100840336134454,0.932601880877743,0.9641203703703703,38.63636363636363,0.5,0.5,10,9,1.0,0.004424778761061947,0.9778846153846155,0.8512241054613936,41.18888888888889,0,0.0,0,0.0,2,0.008658008658008658,0,0.0,1.1800422644082889,0.07152317880794702,0.15724789915966386,0.5,0.15127118644067797,0.30000000000000004,0.7844513801095659,0.07083333333333333,0.16227876106194689,0.1,0.1513392857142857,0.30000000000000004,244.5,3.0,1.9644936445178547,2.0,0.0011898564735629003,True
GDPa1-137,116.4,0.30833333333333335,0.9700000000000001,3,0.23684210526315788,121.3,0.30357142857142855,1.0830357142857143,3,0.23239436619718312,0.6974999999999999,0.6272243750578151,2.5,0.0,16,0.6843750000000001,0.6632587047110652,2.3,0.0,18,2.0,2.0,11,9,1.1,0.016666666666666666,1.0909090909090908,1.0457516339869282,37.0,4.5,4.5,13,7,1.625,0.04017857142857143,1.0338461538461539,0.8347826086956521,36.76923076923077,0,0.0,0,0.0,4,0.017316017316017316,1,0.004347826086956522,1.3992198264229867,0.07105263157894737,0.17437499999999997,0.4,0.45379219484403926,0.30000000000000004,1.7435147625618577,0.06971830985915493,0.17109375000000002,0.9,0.30270270270270266,0.30000000000000004,237.7,6.5,3.1427345889848444,2.5,0.0047619047619048005,True
GDPa1-138,103.1,0.2782608695652174,0.8965217391304348,2,0.2183098591549296,108.8,0.308411214953271,1.016822429906542,3,0.23529411764705882,0.6143478260869566,0.6287242160809288,2.5,0.0,14,0.6518691588785048,0.638226413464076,2.3,0.0,16,4.5,4.5,14,9,1.4,0.0391304347826087,1.0786435786435786,1.0325476992143658,36.404761904761905,1.5,1.5,10,8,1.1111111111111112,0.014018691588785047,0.9826530612244897,0.8434684684684685,38.15,0,0.0,0,0.0,2,0.00904977375565611,0,0.0,1.4703957037419022,0.06549295774647887,0.15358695652173915,0.9,0.1513157894736842,0.2,0.9849706193533666,0.07058823529411765,0.1629672897196262,0.30000000000000004,0.15141509433962266,0.30000000000000004,211.89999999999998,6.0,2.455366323095269,3.0,0.030150345388053612,True
GDPa1-139,115.6,0.3050847457627119,0.9796610169491525,3,0.2348993288590604,120.3,0.3333333333333333,1.0837837837837838,3,0.25,0.6059322033898306,0.6134153309829937,2.5,0.0,14,0.6396396396396398,0.6219743743858448,2.3,0.0,16,1.0,1.0,12,10,1.0909090909090908,0.00847457627118644,1.070957095709571,1.0114285714285716,34.53333333333333,1.0,1.0,11,9,1.1,0.009009009009009009,1.040299906279288,0.8505747126436782,35.21212121212121,0,0.0,1,0.004405286343612335,4,0.017543859649122806,0,0.0,1.1757990033513295,0.07046979865771812,0.15148305084745764,0.2,0.4538461538461538,0.30000000000000004,1.0376496930625372,0.075,0.15990990990990994,0.2,0.3027397831526272,0.30000000000000004,235.89999999999998,2.0,2.2134486964138667,0.0,0.02824858757062143,True
GDPa1-140,133.1,0.3445378151260504,1.1184873949579832,3,0.25806451612903225,111.4,0.2972972972972973,1.0036036036036036,3,0.22857142857142856,0.6861344537815126,0.6272497113666738,2.5,0.0,19,0.7252252252252253,0.7039743633318992,2.5,0.0,22,0.5,0.5,10,9,1.0,0.004201680672268907,1.176923076923077,0.9278752436647173,35.87777777777778,2.0,2.0,8,6,1.1428571428571428,0.018018018018018018,1.0012886597938144,2.5,26.083333333333332,0,0.0,0,0.0,3,0.013100436681222707,0,0.0,0.9514953411654439,0.07741935483870967,0.17153361344537815,0.1,0.30254237288135594,0.30000000000000004,1.1012413712413713,0.06857142857142856,0.18130630630630631,0.4,0.15136363636363634,0.30000000000000004,244.5,2.5,2.052736712406815,1.5,0.047240517828753104,True
GDPa1-141,126.5,0.3277310924369748,1.0630252100840336,3,0.24836601307189543,127.3,0.3125,1.136607142857143,3,0.23776223776223776,0.6735294117647058,0.644427422536053,2.5,0.0,16,0.7290178571428572,0.6908082220711639,2.6,0.0,19,1.5,1.5,11,9,1.1,0.012605042016806723,1.1632453567937437,0.9794238683127572,38.343434343434346,0.5,0.5,11,10,1.0,0.004464285714285714,1.0389610389610389,0.8542372881355932,36.445454545454545,0,0.0,0,0.0,3,0.013043478260869565,0,0.0,1.145434529744101,0.07450980392156863,0.16838235294117646,0.30000000000000004,0.30254237288135594,0.30000000000000004,0.804934486965737,0.07132867132867132,0.1822544642857143,0.1,0.15135135135135133,0.30000000000000004,253.8,2.0,1.9503690167098382,1.0,0.015231092436974791,True
GDPa1-142,115.9,0.296,0.9272,2,0.22929936305732487,101.1,0.2897196261682243,0.944859813084112,3,0.22388059701492538,0.6068000000000001,0.6083204418725381,2.5,0.0,15,0.6476635514018692,0.6382065693175666,2.3,0.0,16,-0.5,0.5,12,12,0.9230769230769231,0.004,1.1812714776632303,1.0051169590643274,37.763888888888886,3.0,3.0,12,8,1.3333333333333333,0.028037383177570093,0.9808333333333332,0.8434684684684685,38.5,0,0.0,0,0.0,4,0.017316017316017316,0,0.0,0.9741188411752619,0.06878980891719746,0.15170000000000003,0.1,0.4536290322580645,0.2,1.2804951612945676,0.06716417910447761,0.1619158878504673,0.6000000000000001,0.15141509433962266,0.30000000000000004,217.0,2.5,2.25461400246983,3.5,0.00628037383177571,True
GDPa1-143,107.5,0.2773109243697479,0.9033613445378151,2,0.21768707482993196,119.1,0.3125,1.063392857142857,3,0.23776223776223776,0.6205882352941178,0.6337301789354239,2.7,0.0,14,0.6044642857142858,0.5942264468643762,2.4,0.0,13,0.5,0.5,12,11,1.0,0.004201680672268907,1.1245704467353952,0.932601880877743,38.553030303030305,3.0,3.0,12,9,1.2,0.026785714285714284,0.9777777777777779,0.8509021842355176,40.94444444444444,0,0.0,0,0.0,5,0.021739130434782608,0,0.0,1.1255379270352208,0.06530612244897958,0.15514705882352944,0.1,0.6050847457627119,0.2,1.2737960941085942,0.07132867132867132,0.15111607142857145,0.6000000000000001,0.15135135135135133,0.30000000000000004,226.6,3.5,2.399334021143815,2.5,0.03518907563025209,True
GDPa1-144,131.1,0.3333333333333333,1.0925,3,0.25161290322580643,100.9,0.29245283018867924,0.9518867924528303,3,0.22556390977443608,0.6029166666666667,0.6147592968435334,2.6,0.0,13,0.6816037735849058,0.6658561474090059,2.3,0.0,18,1.5,1.5,13,11,1.0833333333333333,0.0125,1.0449927431059507,0.974025974025974,30.734265734265733,2.5,2.5,10,7,1.25,0.02358490566037736,0.9835051546391752,0.8335517693315858,38.05714285714286,0,0.0,0,0.0,5,0.022222222222222223,0,0.0,1.4312550544411313,0.07548387096774192,0.15072916666666666,0.30000000000000004,0.6050420168067226,0.30000000000000004,1.1894986877571287,0.06766917293233082,0.17040094339622644,0.5,0.1514285714285714,0.30000000000000004,232.0,4.0,2.62075374219826,1.0,0.04088050314465408,True
GDPa1-145,93.6,0.2605042016806723,0.7865546218487395,2,0.2068965517241379,89.9,0.2830188679245283,0.8481132075471699,3,0.2196969696969697,0.5361344537815126,0.5965560956016556,2.5,0.0,12,0.5995283018867925,0.6451742225948662,2.4,0.0,14,4.0,4.0,14,9,1.4,0.03361344537815126,1.0728155339805825,1.0074074074074073,39.65079365079365,2.5,2.5,9,6,1.2857142857142858,0.02358490566037736,0.9814814814814815,0.960144927536232,34.01851851851852,0,0.0,1,0.004484304932735426,3,0.013392857142857142,0,0.0,1.4986449518439755,0.062068965517241365,0.13403361344537815,0.8,0.30254237288135594,0.2,1.3186620455016682,0.0659090909090909,0.14988207547169813,0.5,0.3028708791208791,0.30000000000000004,183.5,6.5,2.8173069973456437,1.5,0.022514666243856007,True
GDPa1-146,119.3,0.3089430894308943,0.9699186991869918,2,0.2371794871794872,101.4,0.2830188679245283,0.9566037735849057,3,0.2196969696969697,0.6369918699186993,0.6318394040056595,2.5,0.0,16,0.6108490566037735,0.6527158327696414,2.4,0.0,14,2.5,2.5,14,11,1.1666666666666667,0.02032520325203252,1.1536796536796539,1.0073710073710074,37.25974025974026,1.5,1.5,10,8,1.1111111111111112,0.014150943396226415,0.9835051546391752,0.8431818181818183,39.15,0,0.0,0,0.0,3,0.013157894736842105,0,0.0,1.2328608300269635,0.07115384615384615,0.15924796747967482,0.5,0.3024590163934426,0.2,0.9700499264886058,0.0659090909090909,0.15271226415094338,0.30000000000000004,0.1514285714285714,0.30000000000000004,220.7,4.0,2.2029107565155694,1.0,0.02592422150636603,True
GDPa1-147,125.8,0.2892561983471074,1.0396694214876032,2,0.22516556291390727,105.4,0.3177570093457944,0.9850467289719627,3,0.24087591240875914,0.6603305785123967,0.6773159643115136,2.6,0.0,18,0.6845794392523366,0.6586381877639604,2.4,0.0,17,1.0,1.0,8,7,1.0,0.008264462809917356,1.1384408602150538,0.9515072083879422,33.80357142857143,0.5,0.5,9,8,1.0,0.004672897196261682,0.9805269186712486,0.8434684684684685,37.958333333333336,0,0.0,0,0.0,4,0.01762114537444934,0,0.0,1.0863823135022714,0.06754966887417217,0.16508264462809918,0.2,0.45375,0.2,0.7948227278753346,0.07226277372262774,0.17114485981308414,0.1,0.15141509433962266,0.30000000000000004,231.2,1.5,1.881205041377606,0.5,0.028500810998686954,True
GDPa1-148,141.0,0.3524590163934426,1.1557377049180328,3,0.2625,102.3,0.2897196261682243,0.9560747663551402,3,0.22388059701492538,0.7495901639344262,0.6901679500292042,2.5,0.0,22,0.6714953271028038,0.6635754240748432,2.4,0.0,16,1.5,1.5,10,8,1.1111111111111112,0.012295081967213115,1.2620689655172415,0.9202586206896552,36.025,0.5,0.5,10,9,1.0,0.004672897196261682,0.9826530612244897,0.8492063492063492,36.666666666666664,0,0.0,1,0.004405286343612335,3,0.013157894736842105,0,0.0,1.1686268798265818,0.07875,0.18739754098360656,0.30000000000000004,0.3024793388429752,0.30000000000000004,0.9378816766483726,0.06716417910447761,0.16787383177570095,0.1,0.30284366576819405,0.30000000000000004,243.3,2.0,2.1065085564749544,1.0,0.06273939022521835,True
GDPa1-149,110.7,0.2764227642276423,0.9,2,0.21710526315789477,108.6,0.2767857142857143,0.9696428571428571,3,0.21582733812949642,0.6512195121951219,0.6378783243632322,2.5,0.0,17,0.6196428571428572,0.6496687735347316,2.5,0.0,15,0.0,0.0,11,11,0.9166666666666666,0.0,1.0548885077186965,1.0073710073710074,40.66115702479339,3.0,3.0,10,6,1.4285714285714286,0.026785714285714284,1.018181818181818,1.0256410256410258,37.36666666666667,0,0.0,0,0.0,6,0.02564102564102564,0,0.0,1.1840839979797555,0.06513157894736843,0.16280487804878047,0.0,0.7561475409836066,0.2,1.2710102670759147,0.06474820143884892,0.1549107142857143,0.6000000000000001,0.15135135135135133,0.30000000000000004,219.3,3.0,2.45509426505567,3.0,0.0003629500580720202,True
GDPa1-150,119.9,0.3185840707964602,1.061061946902655,4,0.24305555555555558,105.9,0.308411214953271,0.9897196261682244,3,0.23529411764705882,0.63141592920354,0.6109688624608484,2.5,0.0,14,0.6700934579439253,0.6582637816399165,2.4,0.0,15,2.5,2.5,13,10,1.1818181818181819,0.022123893805309734,1.2567191844300276,0.9778846153846155,33.83076923076923,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,38.541666666666664,0,0.0,1,0.0045871559633027525,3,0.0136986301369863,0,0.0,1.433449220396123,0.07291666666666667,0.157853982300885,0.5,0.3026785714285714,0.4,1.040955265548293,0.07058823529411765,0.16752336448598132,0.2,0.30284366576819405,0.30000000000000004,225.8,3.5,2.474404485944416,1.5,0.010172855843189166,True
GDPa1-151,116.1,0.2892561983471074,0.959504132231405,3,0.22516556291390727,116.8,0.3125,1.042857142857143,3,0.23776223776223776,0.6524793388429753,0.6455138013667366,2.5,0.0,18,0.6308035714285714,0.6414007249662608,2.4,0.0,16,1.5,1.5,12,10,1.0909090909090908,0.012396694214876033,1.0665064102564104,0.9307692307692308,36.31666666666667,-0.5,0.5,9,9,0.9,0.004464285714285714,0.9760348583877996,0.8509021842355176,41.54320987654321,1,0.004329004329004329,0,0.0,4,0.017241379310344827,0,0.0,1.2844300077865967,0.06754966887417217,0.16311983471074382,0.30000000000000004,0.4537605042016806,0.30000000000000004,0.9317322668885168,0.07132867132867132,0.15770089285714284,0.1,0.30270270270270266,0.30000000000000004,232.89999999999998,1.0,2.2161622746751135,2.0,0.02324380165289258,True
GDPa1-152,111.0,0.29411764705882354,0.9327731092436975,3,0.22818791946308722,103.6,0.27102803738317754,0.9682242990654205,3,0.21212121212121213,0.684033613445378,0.6647149124523405,2.5,0.0,17,0.635514018691589,0.6773025575593035,2.6,0.0,15,2.0,2.0,12,10,1.0909090909090908,0.01680672268907563,1.0694444444444442,1.010377358490566,36.1,2.0,2.0,10,8,1.1111111111111112,0.018691588785046728,0.9826530612244897,0.8434684684684685,39.125,0,0.0,0,0.0,3,0.013333333333333334,0,0.0,1.0907359656409485,0.06845637583892616,0.1710084033613445,0.4,0.15127118644067797,0.30000000000000004,1.2253450569885063,0.06363636363636363,0.15887850467289724,0.4,0.3028301886792453,0.30000000000000004,214.6,4.0,2.316081022629455,0.0,0.023089609675645995,True
GDPa1-153,121.1,0.31092436974789917,1.0176470588235293,2,0.23841059602649006,128.8,0.32142857142857145,1.1500000000000001,3,0.24305555555555558,0.6773109243697479,0.648778681273989,2.6,0.0,16,0.6790178571428571,0.6802913764145329,2.3,0.0,19,2.0,2.0,12,10,1.0909090909090908,0.01680672268907563,1.1245704467353952,1.0603960396039604,33.63333333333333,-0.5,0.5,9,9,0.9,0.004464285714285714,1.037037037037037,0.8509021842355176,39.111111111111114,0,0.0,0,0.0,2,0.008695652173913044,0,0.0,0.992122096341062,0.07152317880794702,0.16932773109243698,0.4,0.15127118644067797,0.2,0.7940224823037324,0.07291666666666667,0.16975446428571428,0.1,0.15135135135135133,0.30000000000000004,249.9,1.5,1.7861445786447945,2.5,0.010504201680672287,True
GDPa1-154,126.2,0.3114754098360656,1.0344262295081967,3,0.2387096774193548,96.1,0.2830188679245283,0.9066037735849056,2,0.2196969696969697,0.6422131147540985,0.6357846736933921,2.5,0.0,17,0.6721698113207548,0.6792782028186188,2.4,0.0,17,2.5,2.5,11,8,1.2222222222222223,0.020491803278688523,1.2461695607763024,0.9202586206896552,36.09090909090909,2.5,2.5,9,6,1.2857142857142858,0.02358490566037736,0.9814814814814815,0.8179012345679012,41.55555555555556,0,0.0,0,0.0,4,0.01762114537444934,0,0.0,1.485885190178794,0.07161290322580643,0.16055327868852462,0.5,0.4537190082644628,0.30000000000000004,1.085380115167851,0.0659090909090909,0.1680424528301887,0.5,0.1514285714285714,0.2,222.3,5.0,2.571265305346645,0.0,0.028456541911537292,True
GDPa1-155,125.3,0.319672131147541,1.0270491803278687,3,0.2435897435897436,110.0,0.3177570093457944,1.02803738317757,3,0.24087591240875914,0.6676229508196722,0.6188607371067228,2.5,0.0,16,0.6813084112149533,0.6599533884873844,2.6,0.0,15,1.5,1.5,12,10,1.0909090909090908,0.012295081967213115,1.202508960573477,0.9305084745762712,36.96666666666667,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,38.125,1,0.004405286343612335,1,0.004405286343612335,3,0.013157894736842105,0,0.0,1.2937119996248163,0.07307692307692308,0.16690573770491804,0.30000000000000004,0.45372933884297517,0.30000000000000004,1.0454335422945602,0.07226277372262774,0.17032710280373833,0.2,0.30284366576819405,0.30000000000000004,235.3,2.5,2.3391455419193763,0.5,0.0019151218017466332,True
GDPa1-156,113.8,0.25984251968503935,0.8960629921259843,3,0.2064516129032258,107.7,0.3177570093457944,1.0065420560747664,3,0.24087591240875914,0.6188976377952756,0.6690847295737294,2.9000000000000004,0.0,17,0.6962616822429907,0.6718540720567422,2.4,0.0,16,1.0,1.0,8,7,1.0,0.007874015748031496,1.0102272727272728,0.9225181598062954,42.964285714285715,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,38.125,1,0.004310344827586207,1,0.004310344827586207,9,0.03862660944206009,0,0.0,2.077383702843596,0.06193548387096774,0.1547244094488189,0.2,1.3607238095238092,0.30000000000000004,1.0491718600515696,0.07226277372262774,0.17406542056074767,0.2,0.30284366576819405,0.30000000000000004,221.5,2.0,3.126555562895166,0.0,0.05791448966075502,True
