antibody_id,vh_hydrophobic_surface_area,vh_hydrophobic_ratio,vh_hydrophobic_density,vh_max_hydrophobic_patch,vh_hydrophobic_clustering,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vl_hydrophobic_density,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_surface_curvature_mean,vh_surface_curvature_std,vh_surface_curvature_max,vh_surface_curvature_min,vh_high_curvature_regions,vl_surface_curvature_mean,vl_surface_curvature_std,vl_surface_curvature_max,vl_surface_curvature_min,vl_high_curvature_regions,vh_net_charge,vh_absolute_charge,vh_positive_charge_count,vh_negative_charge_count,vh_charge_ratio,vh_charge_density,vh_positive_charge_clustering,vh_negative_charge_clustering,vh_charge_separation,vl_net_charge,vl_absolute_charge,vl_positive_charge_count,vl_negative_charge_count,vl_charge_ratio,vl_charge_density,vl_positive_charge_clustering,vl_negative_charge_clustering,vl_charge_separation,full_hydrophobic_patches_count,full_hydrophobic_patches_density,full_beta_strand_prone_count,full_beta_strand_prone_density,full_aromatic_stacking_count,full_aromatic_stacking_density,full_charge_clusters_count,full_charge_clusters_density,vh_aggregation_risk_score,vh_hydrophobic_risk,vh_surface_risk,vh_electrostatic_risk,vh_motif_risk,vh_patch_risk,vl_aggregation_risk_score,vl_hydrophobic_risk,vl_surface_risk,vl_electrostatic_risk,vl_motif_risk,vl_patch_risk,combined_hydrophobic_area,combined_net_charge,combined_risk_score,vh_vl_charge_balance,vh_vl_hydrophobic_balance,extraction_success
P907-A14-skinny-tab-c6558,122.6,0.33620689655172414,1.056896551724138,3,0.25333333333333335,111.5,0.3177570093457944,1.0420560747663552,3,0.2391304347826087,0.644396551724138,0.6499592676801231,2.6,0.0,14,0.6691588785046729,0.6592846895389157,2.6,0.0,16,4.5,4.5,13,8,1.4444444444444444,0.03879310344827586,1.0926216640502353,1.004950495049505,36.51923076923077,-2.0,2.0,6,8,0.6666666666666666,0.018691588785046728,0.9798534798534798,0.8359375,38.125,0,0.0,1,0.004524886877828055,2,0.009009009009009009,0,0.0,1.5884034857571214,0.076,0.1610991379310345,0.9,0.15130434782608695,0.30000000000000004,1.241872515829145,0.07173913043478261,0.16728971962616823,0.4,0.30284366576819405,0.30000000000000004,234.1,2.5,2.8302760015862667,6.5,0.01844988720592977,True
P907-A14-speedy-bandwidth-545ec,104.6,0.2644628099173554,0.8644628099173554,2,0.20945945945945946,112.9,0.2909090909090909,1.0263636363636364,3,0.22463768115942032,0.6793388429752065,0.634694871099739,2.5,0.0,17,0.6590909090909091,0.7002980475282654,2.4,0.0,20,3.0,3.0,13,9,1.3,0.024793388429752067,1.1058644325971059,0.9272030651340997,39.21367521367522,0.0,0.0,6,6,0.8571428571428571,0.0,1.065891472868217,1.0784313725490196,32.44444444444444,0,0.0,0,0.0,4,0.017391304347826087,0,0.0,1.3351725485816395,0.06283783783783783,0.16983471074380163,0.6000000000000001,0.3025,0.2,0.834916325198535,0.06739130434782609,0.16477272727272727,0.0,0.3027522935779816,0.30000000000000004,217.5,3.0,2.1700888737801742,3.0,0.026446280991735516,True
P907-A14-stone-latency-99dcd,132.6,0.31007751937984496,1.027906976744186,3,0.23780487804878048,107.5,0.2818181818181818,0.9772727272727273,4,0.21897810218978103,0.6147286821705427,0.607077223954251,2.5,0.0,16,0.7063636363636365,0.7281704686438188,2.5,0.0,21,1.0,1.0,11,10,1.0,0.007751937984496124,1.2344497607655502,0.9675,36.93636363636364,1.0,1.0,7,6,1.0,0.00909090909090909,0.9924812030075187,1.9503546099290778,28.61904761904762,0,0.0,0,0.0,6,0.025210084033613446,0,0.0,1.4808830089572698,0.07134146341463414,0.15368217054263567,0.2,0.755859375,0.30000000000000004,0.9936604865368343,0.06569343065693431,0.17659090909090913,0.2,0.1513761467889908,0.4,240.1,2.0,2.474543495494104,0.0,0.028259337561663156,True
P907-A14-straight-omelette-3de59,134.5,0.33070866141732286,1.0590551181102361,3,0.25,105.6,0.27927927927927926,0.9513513513513513,3,0.2173913043478261,0.7165354330708661,0.6662580639659197,2.5,0.0,21,0.6207207207207206,0.6766194609794024,2.4,0.0,17,1.0,1.0,10,9,1.0,0.007874015748031496,1.256043956043956,0.9253187613843351,37.13333333333333,0.0,0.0,8,7,1.0,0.0,1.3125,1.4637362637362636,27.214285714285715,0,0.0,0,0.0,6,0.02531645569620253,0,0.0,1.5100862392200975,0.075,0.17913385826771652,0.2,0.7559523809523809,0.30000000000000004,0.6717612078481644,0.06521739130434782,0.15518018018018015,0.0,0.15136363636363634,0.30000000000000004,240.1,1.0,2.181847447068262,1.0,0.0514293821380436,True
P907-A14-succulent-raisin-910a8,117.1,0.3185840707964602,1.036283185840708,3,0.24305555555555558,113.0,0.2857142857142857,1.0089285714285714,3,0.22142857142857145,0.6084070796460176,0.5905937710709068,2.5,0.0,13,0.7058035714285714,0.698331734504323,2.4,0.0,19,3.5,3.5,12,8,1.3333333333333333,0.030973451327433628,0.9772012578616351,0.9240654205607476,38.458333333333336,4.5,4.5,14,9,1.4,0.04017857142857143,1.0297029702970297,0.8509021842355176,33.54761904761905,0,0.0,0,0.0,3,0.013392857142857142,0,0.0,1.5276970080067425,0.07291666666666667,0.1521017699115044,0.7000000000000001,0.3026785714285714,0.30000000000000004,1.5942308156370657,0.06642857142857143,0.17645089285714285,0.9,0.15135135135135133,0.30000000000000004,230.1,8.0,3.121927823643808,1.0,0.032869785082174474,True
P907-A14-swarm-arpeggio-73992,126.0,0.31666666666666665,1.05,3,0.24183006535947713,95.8,0.2727272727272727,0.8709090909090909,2,0.21167883211678834,0.6495833333333334,0.6209366524766345,2.5,0.0,16,0.6472727272727274,0.6650986380583767,2.3,0.0,18,4.5,4.5,11,6,1.5714285714285714,0.0375,1.1131725417439702,1.0309278350515465,33.015151515151516,3.0,3.0,10,6,1.4285714285714286,0.02727272727272727,0.9611650485436893,2.477477477477477,36.93333333333333,0,0.0,0,0.0,3,0.013100436681222707,0,0.0,1.737465861344538,0.07254901960784313,0.16239583333333335,0.9,0.3025210084033613,0.30000000000000004,1.1766979782422093,0.0635036496350365,0.16181818181818186,0.6000000000000001,0.1513761467889908,0.2,221.8,7.5,2.914163839586747,1.5,0.043939393939393945,True
P907-A14-syrupy-pentatonic-39802,144.2,0.352,1.1536,3,0.2621951219512195,119.7,0.32407407407407407,1.1083333333333334,4,0.2446043165467626,0.6544000000000001,0.6229932904935654,2.5,0.0,16,0.6694444444444445,0.6529432414407931,2.5,0.0,18,4.0,4.0,14,9,1.4,0.032,1.0456885456885456,0.9661835748792271,35.45238095238095,0.0,0.0,10,9,1.0,0.0,1.0340425531914894,1.7777777777777777,33.1,0,0.0,0,0.0,3,0.01293103448275862,0,0.0,1.6446778914240756,0.07865853658536585,0.16360000000000002,0.8,0.3024193548387097,0.30000000000000004,0.7921442752340184,0.07338129496402877,0.16736111111111113,0.0,0.1514018691588785,0.4,263.9,4.0,2.436822166658094,4.0,0.02792592592592591,True
P907-A14-taxonomic-peninsula-32674,123.6,0.319672131147541,1.0131147540983607,3,0.2435897435897436,94.6,0.25225225225225223,0.8522522522522522,3,0.2,0.6758196721311476,0.6249010940284273,2.5,0.0,16,0.6558558558558558,0.6970574813999337,2.4,0.0,19,-0.5,0.5,12,12,0.9230769230769231,0.004098360655737705,1.025993883792049,0.9319444444444445,38.708333333333336,-1.0,1.0,6,7,0.75,0.009009009009009009,1.185897435897436,1.4637362637362636,26.88095238095238,1,0.004329004329004329,0,0.0,5,0.021551724137931036,0,0.0,1.2470008493741727,0.07307692307692308,0.1689549180327869,0.1,0.6049690082644628,0.30000000000000004,1.0266912366912366,0.06,0.16396396396396395,0.2,0.3027272727272727,0.30000000000000004,218.2,-1.5,2.2736920860654095,0.5,0.06741987889528878,True
P907-A14-timid-gang-841a7,127.3,0.312,1.0184,4,0.24203821656050956,107.5,0.2818181818181818,0.9772727272727273,3,0.21897810218978103,0.6407999999999999,0.607927100892862,2.5,0.0,15,0.7136363636363637,0.7166179751541609,2.5,0.0,21,2.0,2.0,14,11,1.1666666666666667,0.016,1.018170426065163,0.9391435011269722,38.064935064935064,1.0,1.0,7,6,1.0,0.00909090909090909,0.9924812030075187,2.0370370370370368,28.476190476190474,0,0.0,0,0.0,4,0.017094017094017096,0,0.0,1.4864404972262175,0.07261146496815286,0.16019999999999998,0.4,0.4536290322580645,0.4,0.8954786683550161,0.06569343065693431,0.17840909090909093,0.2,0.1513761467889908,0.30000000000000004,234.8,3.0,2.3819191655812335,1.0,0.0301818181818182,True
P907-A14-tiny-cover-b07ec,121.6,0.3162393162393162,1.0393162393162392,4,0.24161073825503354,104.9,0.3018867924528302,0.989622641509434,3,0.22794117647058826,0.7303418803418805,0.6600620685964944,2.7,0.0,18,0.6537735849056605,0.7051260463130229,2.7,0.0,17,1.5,1.5,14,12,1.0769230769230769,0.01282051282051282,0.8905152224824356,0.9662162162162161,37.666666666666664,1.0,1.0,7,6,1.0,0.009433962264150943,0.9984301412872841,0.9498207885304659,38.023809523809526,0,0.0,0,0.0,4,0.018018018018018018,0,0.0,1.257654898458532,0.07248322147651005,0.18258547008547013,0.30000000000000004,0.3025862068965517,0.4,1.0346828920247346,0.06838235294117648,0.16344339622641513,0.2,0.3028571428571428,0.30000000000000004,226.5,2.5,2.2923377904832667,0.5,0.014352523786486049,True
P907-A14-trite-leaf-1fefb,125.4,0.33043478260869563,1.0904347826086958,3,0.25,112.6,0.308411214953271,1.0523364485981308,4,0.23703703703703705,0.702608695652174,0.6065527497137039,2.5,0.0,16,0.608411214953271,0.6425884419040054,2.4,0.0,15,-1.0,1.0,12,13,0.8571428571428571,0.008695652173913044,0.9760802469135803,0.9311740890688259,34.243589743589745,-2.0,2.0,9,11,0.75,0.018691588785046728,1.0338164251207729,0.9825528007346188,33.878787878787875,0,0.0,2,0.00909090909090909,4,0.01809954751131222,0,0.0,1.053283752860412,0.075,0.1756521739130435,0.2,0.3026315789473684,0.30000000000000004,1.628901246385817,0.07111111111111111,0.15210280373831775,0.4,0.6056873315363881,0.4,238.0,-3.0,2.682184999246229,1.0,0.022023567655424625,True
P907-A14-unary-estuary-9ae8d,127.8,0.31297709923664124,0.9755725190839695,3,0.23952095808383234,110.4,0.3055555555555556,1.0222222222222224,3,0.23357664233576642,0.6458015267175572,0.588212396336371,2.5,0.0,16,0.6805555555555556,0.6649224868962147,2.5,0.0,16,2.0,2.0,14,12,1.0769230769230769,0.015267175572519083,1.1475741239892185,0.9308785529715762,37.05952380952381,5.0,5.0,11,6,1.5714285714285714,0.046296296296296294,0.9818181818181818,0.8181818181818182,41.833333333333336,0,0.0,1,0.004219409282700422,5,0.02100840336134454,0,0.0,1.5379220537199236,0.0718562874251497,0.1614503816793893,0.4,0.6046153846153846,0.30000000000000004,1.84302884508812,0.07007299270072992,0.1701388888888889,1.0,0.3028169634985012,0.30000000000000004,238.2,7.0,3.3809508988080434,3.0,0.007421543681085663,True
P907-A14-undirected-hull-8daff,101.9,0.275,0.8491666666666667,2,0.21621621621621623,101.5,0.2897196261682243,0.9485981308411215,2,0.22388059701492538,0.6441666666666667,0.6506465801202849,2.5,0.0,17,0.6144859813084114,0.6483627599539206,2.6,0.0,15,4.0,4.0,13,8,1.4444444444444444,0.03333333333333333,1.1076923076923078,1.0,42.24038461538461,1.5,1.5,9,7,1.125,0.014018691588785047,0.9805269186712486,0.8337662337662338,38.76190476190476,1,0.0044444444444444444,0,0.0,4,0.017699115044247787,0,0.0,1.679698726375571,0.06486486486486487,0.16104166666666667,0.8,0.45379219484403926,0.2,1.0236158631108259,0.06716417910447761,0.15362149532710284,0.30000000000000004,0.3028301886792453,0.2,203.4,5.5,2.703314589486397,2.5,0.014719626168224254,True
P907-A14-vain-bucket-0f231,129.0,0.304,1.032,3,0.23417721518987342,100.9,0.2777777777777778,0.9342592592592593,3,0.2164179104477612,0.6412,0.6267715373244066,2.5,0.0,16,0.7032407407407406,0.6840874276805285,2.4,0.0,18,5.5,5.5,13,6,1.8571428571428572,0.044,0.9946949602122016,1.0212418300653594,36.87179487179487,1.5,1.5,11,9,1.1,0.013888888888888888,0.9818181818181818,0.8495575221238938,37.525252525252526,0,0.0,1,0.004329004329004329,4,0.017241379310344827,0,0.0,2.0841821968150267,0.07025316455696203,0.1603,1.1,0.4536290322580645,0.30000000000000004,1.1435525218180147,0.06492537313432836,0.17581018518518515,0.30000000000000004,0.3028169634985012,0.30000000000000004,229.9,7.0,3.2277347186330414,4.0,0.026222222222222202,True
P907-A14-wintry-couple-24188,133.5,0.3333333333333333,1.141025641025641,4,0.25165562913907286,110.3,0.3177570093457944,1.030841121495327,3,0.24087591240875914,0.6380341880341881,0.6206093494648176,2.5,0.0,16,0.5869158878504672,0.6185729902986513,2.4,0.0,13,-0.5,0.5,8,8,0.8888888888888888,0.004273504273504274,1.1008064516129032,1.0554123711340206,31.90625,4.0,4.0,10,6,1.4285714285714286,0.037383177570093455,0.9826530612244897,0.8180428134556574,41.1,0,0.0,0,0.0,2,0.008968609865470852,0,0.0,0.8862983391985447,0.07549668874172186,0.15950854700854702,0.1,0.15129310344827585,0.4,1.4704068400248673,0.07226277372262774,0.1467289719626168,0.8,0.15141509433962266,0.30000000000000004,243.8,3.5,2.356705179223412,4.5,0.015576323987538943,True
P907-A14-witty-fugue-86932,118.4,0.3157894736842105,1.0385964912280703,3,0.24137931034482762,96.0,0.26851851851851855,0.8888888888888888,2,0.21212121212121213,0.7175438596491228,0.6937370974346355,2.6,0.0,19,0.6708333333333334,0.6708247066388037,2.4,0.0,19,-1.0,1.0,10,11,0.8333333333333334,0.008771929824561403,1.251219512195122,0.9336609336609336,33.13636363636363,-1.5,1.5,9,10,0.8181818181818182,0.013888888888888888,1.032258064516129,1.002061855670103,34.91111111111111,0,0.0,0,0.0,2,0.00904977375565611,0,0.0,0.9031271916440475,0.07241379310344828,0.1793859649122807,0.2,0.15132743362831858,0.30000000000000004,0.8827465661285754,0.06363636363636363,0.16770833333333335,0.30000000000000004,0.1514018691588785,0.2,214.4,-2.5,1.785873757772623,0.5,0.047270955165691964,True
