antibody_id,isotype,fold,aa_comp_A,aa_comp_C,aa_comp_D,aa_comp_E,aa_comp_F,aa_comp_G,aa_comp_H,aa_comp_I,aa_comp_K,aa_comp_L,aa_comp_M,aa_comp_N,aa_comp_P,aa_comp_Q,aa_comp_R,aa_comp_S,aa_comp_T,aa_comp_V,aa_comp_W,aa_comp_Y,heavy_chain_length,light_chain_length,chain_length_ratio
GDPa1-138,0,0,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.028037383177570093,0.056074766355140186,0.09345794392523364,0.009345794392523364,0.056074766355140186,0.06542056074766354,0.07476635514018691,0.018691588785046728,0.0,0.056074766355140186,0.056074766355140186,0.018691588785046728,0.1308411214953271,0.12149532710280374,0.037383177570093455,0.018691588785046728,0.04672897196261682,115,107,1.074766355140187
GDPa1-139,0,4,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.04504504504504504,0.036036036036036036,0.08108108108108109,0.018018018018018018,0.05405405405405406,0.04504504504504504,0.09009009009009009,0.009009009009009009,0.009009009009009009,0.06306306306306306,0.07207207207207207,0.036036036036036036,0.12612612612612611,0.07207207207207207,0.04504504504504504,0.009009009009009009,0.05405405405405406,118,111,1.063063063063063
GDPa1-140,0,4,0.07207207207207207,0.018018018018018018,0.036036036036036036,0.018018018018018018,0.018018018018018018,0.13513513513513514,0.0,0.05405405405405406,0.036036036036036036,0.08108108108108109,0.0,0.036036036036036036,0.06306306306306306,0.04504504504504504,0.036036036036036036,0.15315315315315314,0.07207207207207207,0.05405405405405406,0.018018018018018018,0.05405405405405406,119,111,1.072072072072072
GDPa1-141,0,1,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.044642857142857144,0.044642857142857144,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.044642857142857144,0.08928571428571429,0.008928571428571428,0.026785714285714284,0.07142857142857142,0.05357142857142857,0.044642857142857144,0.125,0.0625,0.08035714285714286,0.017857142857142856,0.044642857142857144,119,112,1.0625
GDPa1-142,0,0,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.037383177570093455,0.037383177570093455,0.09345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.037383177570093455,0.12149532710280374,0.102803738317757,0.037383177570093455,0.009345794392523364,0.06542056074766354,125,107,1.1682242990654206
GDPa1-143,0,4,0.05357142857142857,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.05357142857142857,0.05357142857142857,0.08928571428571429,0.008928571428571428,0.026785714285714284,0.044642857142857144,0.07142857142857142,0.05357142857142857,0.13392857142857142,0.08928571428571429,0.05357142857142857,0.017857142857142856,0.044642857142857144,119,112,1.0625
GDPa1-144,0,3,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.11320754716981132,0.009433962264150943,0.04716981132075472,0.05660377358490566,0.05660377358490566,0.018867924528301886,0.0,0.05660377358490566,0.05660377358490566,0.02830188679245283,0.1509433962264151,0.10377358490566038,0.04716981132075472,0.009433962264150943,0.05660377358490566,120,106,1.1320754716981132
GDPa1-145,0,4,0.07547169811320754,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.02830188679245283,0.08490566037735849,0.009433962264150943,0.04716981132075472,0.05660377358490566,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.04716981132075472,0.05660377358490566,0.018867924528301886,0.18867924528301888,0.09433962264150944,0.03773584905660377,0.02830188679245283,0.05660377358490566,119,106,1.1226415094339623
GDPa1-146,0,0,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.02830188679245283,0.07547169811320754,0.009433962264150943,0.07547169811320754,0.04716981132075472,0.0660377358490566,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.08490566037735849,0.03773584905660377,0.12264150943396226,0.10377358490566038,0.02830188679245283,0.018867924528301886,0.0660377358490566,123,106,1.1603773584905661
GDPa1-147,0,3,0.09345794392523364,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.056074766355140186,0.04672897196261682,0.14018691588785046,0.09345794392523364,0.028037383177570093,0.009345794392523364,0.056074766355140186,121,107,1.1308411214953271
GDPa1-148,0,2,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.0,0.009345794392523364,0.056074766355140186,0.07476635514018691,0.056074766355140186,0.14018691588785046,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.056074766355140186,122,107,1.1401869158878504
GDPa1-149,0,1,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.008928571428571428,0.05357142857142857,0.08035714285714286,0.017857142857142856,0.0625,0.03571428571428571,0.05357142857142857,0.008928571428571428,0.03571428571428571,0.05357142857142857,0.08035714285714286,0.03571428571428571,0.15178571428571427,0.10714285714285714,0.05357142857142857,0.017857142857142856,0.05357142857142857,123,112,1.0982142857142858
GDPa1-150,0,3,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.0,0.018691588785046728,0.06542056074766354,0.07476635514018691,0.056074766355140186,0.14953271028037382,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.04672897196261682,113,107,1.0560747663551402
GDPa1-151,0,4,0.03571428571428571,0.017857142857142856,0.026785714285714284,0.05357142857142857,0.044642857142857144,0.08035714285714286,0.008928571428571428,0.044642857142857144,0.03571428571428571,0.10714285714285714,0.026785714285714284,0.044642857142857144,0.0625,0.0625,0.03571428571428571,0.13392857142857142,0.08035714285714286,0.03571428571428571,0.008928571428571428,0.05357142857142857,121,112,1.0803571428571428
GDPa1-152,0,1,0.028037383177570093,0.018691588785046728,0.04672897196261682,0.028037383177570093,0.028037383177570093,0.09345794392523364,0.0,0.06542056074766354,0.037383177570093455,0.07476635514018691,0.009345794392523364,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.056074766355140186,0.1308411214953271,0.09345794392523364,0.04672897196261682,0.018691588785046728,0.056074766355140186,119,107,1.1121495327102804
GDPa1-153,0,4,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.044642857142857144,0.026785714285714284,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.044642857142857144,0.10714285714285714,0.017857142857142856,0.026785714285714284,0.07142857142857142,0.05357142857142857,0.026785714285714284,0.125,0.07142857142857142,0.07142857142857142,0.008928571428571428,0.0625,119,112,1.0625
GDPa1-154,0,0,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.04716981132075472,0.07547169811320754,0.009433962264150943,0.04716981132075472,0.04716981132075472,0.04716981132075472,0.018867924528301886,0.018867924528301886,0.08490566037735849,0.07547169811320754,0.02830188679245283,0.16981132075471697,0.08490566037735849,0.04716981132075472,0.018867924528301886,0.04716981132075472,122,106,1.150943396226415
GDPa1-155,0,2,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.018691588785046728,0.09345794392523364,0.0,0.018691588785046728,0.06542056074766354,0.07476635514018691,0.06542056074766354,0.14018691588785046,0.08411214953271028,0.028037383177570093,0.018691588785046728,0.04672897196261682,122,107,1.1401869158878504
GDPa1-156,0,3,0.09345794392523364,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.0,0.018691588785046728,0.07476635514018691,0.07476635514018691,0.056074766355140186,0.14018691588785046,0.07476635514018691,0.037383177570093455,0.018691588785046728,0.04672897196261682,127,107,1.1869158878504673
GDPa1-157,0,4,0.05454545454545454,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.11818181818181818,0.00909090909090909,0.03636363636363636,0.02727272727272727,0.10909090909090909,0.0,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.14545454545454545,0.08181818181818182,0.045454545454545456,0.02727272727272727,0.03636363636363636,117,110,1.0636363636363637
GDPa1-158,0,1,0.06542056074766354,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.06542056074766354,0.04672897196261682,0.08411214953271028,0.009345794392523364,0.037383177570093455,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.14018691588785046,0.08411214953271028,0.028037383177570093,0.009345794392523364,0.04672897196261682,120,107,1.1214953271028036
GDPa1-159,0,0,0.05405405405405406,0.018018018018018018,0.07207207207207207,0.036036036036036036,0.036036036036036036,0.08108108108108109,0.009009009009009009,0.04504504504504504,0.04504504504504504,0.06306306306306306,0.009009009009009009,0.009009009009009009,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.15315315315315314,0.08108108108108109,0.04504504504504504,0.009009009009009009,0.07207207207207207,121,111,1.09009009009009
GDPa1-160,0,2,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.037383177570093455,0.037383177570093455,0.08411214953271028,0.028037383177570093,0.056074766355140186,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.037383177570093455,0.18691588785046728,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.04672897196261682,118,107,1.102803738317757
GDPa1-161,0,0,0.05309734513274336,0.017699115044247787,0.035398230088495575,0.02654867256637168,0.035398230088495575,0.07079646017699115,0.0,0.04424778761061947,0.061946902654867256,0.07079646017699115,0.008849557522123894,0.008849557522123894,0.05309734513274336,0.08849557522123894,0.02654867256637168,0.1592920353982301,0.09734513274336283,0.035398230088495575,0.02654867256637168,0.07964601769911504,119,113,1.0530973451327434
GDPa1-162,0,2,0.08333333333333333,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.046296296296296294,0.027777777777777776,0.08333333333333333,0.018518518518518517,0.018518518518518517,0.06481481481481481,0.08333333333333333,0.05555555555555555,0.1388888888888889,0.08333333333333333,0.018518518518518517,0.018518518518518517,0.05555555555555555,118,108,1.0925925925925926
GDPa1-163,0,3,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.11818181818181818,0.0,0.03636363636363636,0.03636363636363636,0.08181818181818182,0.0,0.05454545454545454,0.06363636363636363,0.045454545454545456,0.03636363636363636,0.16363636363636364,0.07272727272727272,0.05454545454545454,0.02727272727272727,0.045454545454545456,121,110,1.1
GDPa1-164,0,1,0.056074766355140186,0.018691588785046728,0.06542056074766354,0.028037383177570093,0.04672897196261682,0.08411214953271028,0.0,0.06542056074766354,0.04672897196261682,0.056074766355140186,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.14018691588785046,0.09345794392523364,0.04672897196261682,0.009345794392523364,0.04672897196261682,120,107,1.1214953271028036
GDPa1-165,0,1,0.02727272727272727,0.01818181818181818,0.07272727272727272,0.03636363636363636,0.045454545454545456,0.07272727272727272,0.02727272727272727,0.06363636363636363,0.02727272727272727,0.07272727272727272,0.00909090909090909,0.06363636363636363,0.03636363636363636,0.02727272727272727,0.03636363636363636,0.14545454545454545,0.08181818181818182,0.07272727272727272,0.00909090909090909,0.05454545454545454,119,110,1.0818181818181818
GDPa1-166,0,3,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.06542056074766354,0.04672897196261682,0.07476635514018691,0.018691588785046728,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.0,0.018691588785046728,0.06542056074766354,0.056074766355140186,0.037383177570093455,0.11214953271028037,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.056074766355140186,116,107,1.0841121495327102
GDPa1-167,0,4,0.017857142857142856,0.017857142857142856,0.044642857142857144,0.03571428571428571,0.03571428571428571,0.09821428571428571,0.0,0.044642857142857144,0.05357142857142857,0.11607142857142858,0.017857142857142856,0.017857142857142856,0.0625,0.07142857142857142,0.044642857142857144,0.11607142857142858,0.07142857142857142,0.07142857142857142,0.008928571428571428,0.05357142857142857,113,112,1.0089285714285714
GDPa1-168,0,3,0.03773584905660377,0.02830188679245283,0.04716981132075472,0.018867924528301886,0.05660377358490566,0.11320754716981132,0.009433962264150943,0.04716981132075472,0.0660377358490566,0.07547169811320754,0.018867924528301886,0.0,0.05660377358490566,0.0660377358490566,0.018867924528301886,0.1320754716981132,0.10377358490566038,0.03773584905660377,0.009433962264150943,0.05660377358490566,120,106,1.1320754716981132
GDPa1-169,0,1,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.09345794392523364,0.028037383177570093,0.17757009345794392,0.08411214953271028,0.028037383177570093,0.018691588785046728,0.056074766355140186,120,107,1.1214953271028036
GDPa1-170,0,1,0.056074766355140186,0.018691588785046728,0.06542056074766354,0.028037383177570093,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.06542056074766354,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.07476635514018691,0.018691588785046728,0.1308411214953271,0.08411214953271028,0.037383177570093455,0.009345794392523364,0.037383177570093455,119,107,1.1121495327102804
GDPa1-171,0,1,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.026785714285714284,0.03571428571428571,0.10714285714285714,0.008928571428571428,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.017857142857142856,0.026785714285714284,0.0625,0.0625,0.0625,0.13392857142857142,0.07142857142857142,0.08928571428571429,0.017857142857142856,0.044642857142857144,116,112,1.0357142857142858
GDPa1-172,0,0,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.044642857142857144,0.08035714285714286,0.026785714285714284,0.0625,0.044642857142857144,0.07142857142857142,0.008928571428571428,0.017857142857142856,0.05357142857142857,0.07142857142857142,0.044642857142857144,0.14285714285714285,0.10714285714285714,0.0625,0.008928571428571428,0.044642857142857144,123,112,1.0982142857142858
GDPa1-173,0,3,0.05309734513274336,0.017699115044247787,0.04424778761061947,0.04424778761061947,0.02654867256637168,0.07079646017699115,0.0,0.04424778761061947,0.02654867256637168,0.07079646017699115,0.008849557522123894,0.035398230088495575,0.05309734513274336,0.07964601769911504,0.05309734513274336,0.1504424778761062,0.07964601769911504,0.05309734513274336,0.017699115044247787,0.07079646017699115,117,113,1.0353982300884956
GDPa1-174,0,3,0.06306306306306306,0.018018018018018018,0.02702702702702703,0.05405405405405406,0.036036036036036036,0.0990990990990991,0.018018018018018018,0.036036036036036036,0.036036036036036036,0.11711711711711711,0.0,0.0,0.06306306306306306,0.04504504504504504,0.04504504504504504,0.14414414414414414,0.08108108108108109,0.04504504504504504,0.009009009009009009,0.06306306306306306,120,111,1.0810810810810811
GDPa1-175,0,0,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.0,0.06542056074766354,0.056074766355140186,0.04672897196261682,0.009345794392523364,0.0,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.14018691588785046,0.09345794392523364,0.056074766355140186,0.009345794392523364,0.09345794392523364,119,107,1.1121495327102804
GDPa1-176,0,1,0.04716981132075472,0.02830188679245283,0.018867924528301886,0.02830188679245283,0.04716981132075472,0.08490566037735849,0.009433962264150943,0.04716981132075472,0.04716981132075472,0.07547169811320754,0.009433962264150943,0.018867924528301886,0.05660377358490566,0.05660377358490566,0.04716981132075472,0.1792452830188679,0.08490566037735849,0.04716981132075472,0.018867924528301886,0.04716981132075472,117,106,1.1037735849056605
GDPa1-177,0,0,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.026785714285714284,0.07142857142857142,0.08928571428571429,0.008928571428571428,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.008928571428571428,0.017857142857142856,0.05357142857142857,0.08035714285714286,0.03571428571428571,0.16071428571428573,0.08928571428571429,0.0625,0.008928571428571428,0.044642857142857144,120,112,1.0714285714285714
GDPa1-178,0,4,0.017857142857142856,0.017857142857142856,0.0625,0.026785714285714284,0.05357142857142857,0.09821428571428571,0.008928571428571428,0.03571428571428571,0.044642857142857144,0.09821428571428571,0.008928571428571428,0.008928571428571428,0.0625,0.07142857142857142,0.05357142857142857,0.13392857142857142,0.07142857142857142,0.07142857142857142,0.017857142857142856,0.03571428571428571,117,112,1.0446428571428572
GDPa1-179,0,0,0.05405405405405406,0.018018018018018018,0.06306306306306306,0.04504504504504504,0.04504504504504504,0.08108108108108109,0.0,0.04504504504504504,0.05405405405405406,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.018018018018018018,0.15315315315315314,0.08108108108108109,0.04504504504504504,0.009009009009009009,0.04504504504504504,117,111,1.054054054054054
GDPa1-180,0,4,0.026785714285714284,0.017857142857142856,0.05357142857142857,0.026785714285714284,0.03571428571428571,0.08928571428571429,0.008928571428571428,0.044642857142857144,0.03571428571428571,0.10714285714285714,0.008928571428571428,0.008928571428571428,0.07142857142857142,0.08035714285714286,0.0625,0.125,0.0625,0.07142857142857142,0.008928571428571428,0.05357142857142857,116,112,1.0357142857142858
GDPa1-181,0,0,0.04424778761061947,0.017699115044247787,0.035398230088495575,0.017699115044247787,0.035398230088495575,0.07964601769911504,0.0,0.061946902654867256,0.07079646017699115,0.09734513274336283,0.008849557522123894,0.017699115044247787,0.05309734513274336,0.07964601769911504,0.02654867256637168,0.1504424778761062,0.08849557522123894,0.02654867256637168,0.017699115044247787,0.07079646017699115,116,113,1.0265486725663717
GDPa1-182,0,0,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.09345794392523364,0.037383177570093455,0.16822429906542055,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.056074766355140186,121,107,1.1308411214953271
GDPa1-183,0,4,0.07547169811320754,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.10377358490566038,0.009433962264150943,0.04716981132075472,0.02830188679245283,0.0660377358490566,0.0,0.05660377358490566,0.05660377358490566,0.07547169811320754,0.04716981132075472,0.10377358490566038,0.09433962264150944,0.08490566037735849,0.018867924528301886,0.03773584905660377,129,106,1.2169811320754718
GDPa1-184,0,2,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.044642857142857144,0.07142857142857142,0.017857142857142856,0.044642857142857144,0.05357142857142857,0.07142857142857142,0.008928571428571428,0.044642857142857144,0.05357142857142857,0.07142857142857142,0.03571428571428571,0.15178571428571427,0.09821428571428571,0.0625,0.017857142857142856,0.044642857142857144,117,112,1.0446428571428572
GDPa1-185,0,1,0.028037383177570093,0.018691588785046728,0.056074766355140186,0.028037383177570093,0.028037383177570093,0.09345794392523364,0.009345794392523364,0.06542056074766354,0.037383177570093455,0.09345794392523364,0.009345794392523364,0.037383177570093455,0.028037383177570093,0.07476635514018691,0.037383177570093455,0.14018691588785046,0.11214953271028037,0.028037383177570093,0.018691588785046728,0.056074766355140186,121,107,1.1308411214953271
GDPa1-186,0,2,0.06481481481481481,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.046296296296296294,0.09259259259259259,0.0,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.0,0.0,0.07407407407407407,0.07407407407407407,0.06481481481481481,0.1388888888888889,0.09259259259259259,0.037037037037037035,0.009259259259259259,0.046296296296296294,116,108,1.0740740740740742
GDPa1-187,0,0,0.07476635514018691,0.018691588785046728,0.06542056074766354,0.009345794392523364,0.056074766355140186,0.102803738317757,0.0,0.06542056074766354,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.07476635514018691,0.028037383177570093,0.12149532710280374,0.08411214953271028,0.04672897196261682,0.018691588785046728,0.037383177570093455,116,107,1.0841121495327102
GDPa1-188,0,0,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.0,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.16822429906542055,0.102803738317757,0.056074766355140186,0.018691588785046728,0.056074766355140186,123,107,1.1495327102803738
GDPa1-189,0,2,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.018691588785046728,0.102803738317757,0.0,0.028037383177570093,0.06542056074766354,0.07476635514018691,0.056074766355140186,0.14018691588785046,0.08411214953271028,0.018691588785046728,0.018691588785046728,0.04672897196261682,120,107,1.1214953271028036
GDPa1-190,0,1,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.08411214953271028,0.0,0.04672897196261682,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.018691588785046728,0.14953271028037382,0.09345794392523364,0.04672897196261682,0.009345794392523364,0.06542056074766354,116,107,1.0841121495327102
GDPa1-191,0,1,0.08333333333333333,0.018518518518518517,0.018518518518518517,0.046296296296296294,0.037037037037037035,0.08333333333333333,0.0,0.06481481481481481,0.018518518518518517,0.07407407407407407,0.009259259259259259,0.018518518518518517,0.06481481481481481,0.07407407407407407,0.06481481481481481,0.12962962962962962,0.09259259259259259,0.037037037037037035,0.018518518518518517,0.046296296296296294,120,108,1.1111111111111112
GDPa1-192,0,3,0.05555555555555555,0.018518518518518517,0.046296296296296294,0.037037037037037035,0.046296296296296294,0.08333333333333333,0.009259259259259259,0.08333333333333333,0.018518518518518517,0.07407407407407407,0.0,0.0,0.07407407407407407,0.05555555555555555,0.06481481481481481,0.1388888888888889,0.08333333333333333,0.046296296296296294,0.009259259259259259,0.05555555555555555,122,108,1.1296296296296295
GDPa1-193,0,1,0.06542056074766354,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.06542056074766354,0.018691588785046728,0.056074766355140186,0.056074766355140186,0.056074766355140186,0.009345794392523364,0.0,0.056074766355140186,0.056074766355140186,0.04672897196261682,0.14953271028037382,0.09345794392523364,0.06542056074766354,0.018691588785046728,0.04672897196261682,120,107,1.1214953271028036
GDPa1-194,0,2,0.07547169811320754,0.018867924528301886,0.009433962264150943,0.03773584905660377,0.02830188679245283,0.08490566037735849,0.009433962264150943,0.05660377358490566,0.04716981132075472,0.04716981132075472,0.009433962264150943,0.018867924528301886,0.07547169811320754,0.05660377358490566,0.02830188679245283,0.1792452830188679,0.08490566037735849,0.05660377358490566,0.02830188679245283,0.04716981132075472,121,106,1.1415094339622642
GDPa1-195,0,2,0.04672897196261682,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.09345794392523364,0.028037383177570093,0.056074766355140186,0.037383177570093455,0.09345794392523364,0.0,0.0,0.06542056074766354,0.07476635514018691,0.056074766355140186,0.1588785046728972,0.07476635514018691,0.037383177570093455,0.009345794392523364,0.037383177570093455,118,107,1.102803738317757
GDPa1-196,0,0,0.037383177570093455,0.018691588785046728,0.056074766355140186,0.018691588785046728,0.037383177570093455,0.09345794392523364,0.0,0.056074766355140186,0.04672897196261682,0.08411214953271028,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.07476635514018691,0.037383177570093455,0.14018691588785046,0.102803738317757,0.037383177570093455,0.009345794392523364,0.06542056074766354,123,107,1.1495327102803738
GDPa1-197,0,0,0.04504504504504504,0.018018018018018018,0.036036036036036036,0.02702702702702703,0.036036036036036036,0.08108108108108109,0.018018018018018018,0.05405405405405406,0.04504504504504504,0.04504504504504504,0.018018018018018018,0.009009009009009009,0.05405405405405406,0.07207207207207207,0.036036036036036036,0.1891891891891892,0.09009009009009009,0.05405405405405406,0.018018018018018018,0.05405405405405406,117,111,1.054054054054054
GDPa1-198,0,3,0.06542056074766354,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.04672897196261682,0.037383177570093455,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.037383177570093455,0.14018691588785046,0.09345794392523364,0.056074766355140186,0.018691588785046728,0.06542056074766354,118,107,1.102803738317757
GDPa1-199,0,1,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.026785714285714284,0.05357142857142857,0.09821428571428571,0.017857142857142856,0.05357142857142857,0.0625,0.09821428571428571,0.008928571428571428,0.0,0.05357142857142857,0.0625,0.026785714285714284,0.15178571428571427,0.10714285714285714,0.03571428571428571,0.008928571428571428,0.044642857142857144,117,112,1.0446428571428572
GDPa1-200,0,0,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.09345794392523364,0.0,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.17757009345794392,0.07476635514018691,0.037383177570093455,0.018691588785046728,0.04672897196261682,116,107,1.0841121495327102
GDPa1-201,0,1,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.037383177570093455,0.102803738317757,0.018691588785046728,0.056074766355140186,0.028037383177570093,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.04672897196261682,0.06542056074766354,0.018691588785046728,0.1588785046728972,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.056074766355140186,119,107,1.1121495327102804
GDPa1-202,0,2,0.06481481481481481,0.027777777777777776,0.027777777777777776,0.046296296296296294,0.037037037037037035,0.10185185185185185,0.0,0.046296296296296294,0.018518518518518517,0.09259259259259259,0.0,0.0,0.06481481481481481,0.07407407407407407,0.06481481481481481,0.1574074074074074,0.08333333333333333,0.027777777777777776,0.009259259259259259,0.05555555555555555,127,108,1.1759259259259258
GDPa1-203,0,1,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.09345794392523364,0.0,0.06542056074766354,0.037383177570093455,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.14018691588785046,0.102803738317757,0.04672897196261682,0.018691588785046728,0.04672897196261682,126,107,1.1775700934579438
GDPa1-204,0,3,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.11711711711711711,0.009009009009009009,0.06306306306306306,0.036036036036036036,0.04504504504504504,0.0,0.02702702702702703,0.04504504504504504,0.06306306306306306,0.018018018018018018,0.1891891891891892,0.08108108108108109,0.08108108108108109,0.009009009009009009,0.05405405405405406,119,111,1.072072072072072
GDPa1-205,0,4,0.06306306306306306,0.018018018018018018,0.06306306306306306,0.02702702702702703,0.018018018018018018,0.11711711711711711,0.009009009009009009,0.05405405405405406,0.036036036036036036,0.06306306306306306,0.009009009009009009,0.04504504504504504,0.04504504504504504,0.05405405405405406,0.018018018018018018,0.16216216216216217,0.07207207207207207,0.06306306306306306,0.009009009009009009,0.05405405405405406,117,111,1.054054054054054
GDPa1-206,0,3,0.06481481481481481,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.037037037037037035,0.10185185185185185,0.0,0.046296296296296294,0.027777777777777776,0.08333333333333333,0.0,0.0,0.06481481481481481,0.07407407407407407,0.06481481481481481,0.14814814814814814,0.09259259259259259,0.037037037037037035,0.009259259259259259,0.05555555555555555,116,108,1.0740740740740742
